Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 119,119,119
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 24.04002470224176235547
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 44.7949346537 | 0.7349594760
	3.6193580194 | 3.5578812838 | 0.0037793890
	14.8101968258 | 14.9992124033 | 0.0357268885
	95.6802585245 | 90.2744784298 | 29.2224584321
	80.7599408181 | 76.0469205318 | 22.2125602188
	151.9124776000 | 150.0167617297 | 3.5937386610
	38.1071303166 | 38.8295036309 | 0.5218232052
	60.5283449415 | 62.4664759907 | 3.7563519638
	15.7713610460 | 17.4514442461 | 2.8226795593
	26.9295441315 | 26.1990216745 | 0.5336630601
	45.3353975536 | 44.6335555097 | 0.4925822547
	26.9394855072 | 24.6720683974 | 5.1411803498
	18.7386443260 | 17.8531801754 | 0.7840467619
	12.9336643570 | 13.9953587874 | 1.1271950635
	14.2649027747 | 19.7663606255 | 30.2660384842
	41.8627761972 | 39.4094874341 | 6.0186257555
	23.8797765501 | 23.0306307374 | 0.7210486112
	13.8573527199 | 15.3804033938 | 2.3196833553
	14.6417113659 | 15.9522542655 | 1.7175226917
	7.6741391471 | 11.9379447356 | 18.1800380962
	21.0954875292 | 23.6039896176 | 6.2925827271
	7.3071484354 | 10.0507649337 | 7.5274314897
	8.1531554515 | 20.9933352690 | 164.8702177466
	17.5377826988 | 22.9008243459 | 28.7622157084
	16.0668745556 | 14.7400147858 | 1.7605568487
	12.1911370473 | 18.8204577490 | 43.9478929659
	8.8726714451 | 14.3314062632 | 29.7977858145
	11.2864427278 | 14.6289438586 | 11.1723138095
	10.1091975389 | 15.2558111443 | 26.4876316031
	8.0182772777 | 15.8904390958 | 61.9709316903
	14.6978954500 | 16.8067085865 | 4.4470928446
	6.2137733467 | 7.2597124230 | 1.0939885514
	18.2282702253 | 20.8744236003 | 7.0021276837
	10.7750992010 | 11.9074434815 | 1.2822035695
	10.2547250236 | 12.4225277954 | 4.6993688574
	5.8496227769 | 9.4410330506 | 12.8982277545
	7.5810516990 | 11.3632078091 | 14.3047048412
	8.4908655969 | 10.8535495866 | 5.5822756352
	6.0780658615 | 9.4976668370 | 11.6936708316
	7.0879116947 | 8.5452601204 | 2.1238644338
