Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 474,474,474
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 19.11513400443321586408
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 41.4501051904 | 17.6578733318
	3.6193580194 | 4.8110737559 | 1.4201863966
	14.8101968258 | 14.8628731836 | 0.0027747987
	95.6802585245 | 92.5796657916 | 9.6136752951
	80.7599408181 | 77.0467500160 | 13.7877859329
	151.9124776000 | 153.0243398862 | 1.2362377436
	38.1071303166 | 37.4815960773 | 0.3912930845
	60.5283449415 | 57.3081938553 | 10.3693730182
	15.7713610460 | 27.6304078474 | 140.6369910376
	26.9295441315 | 29.7396292376 | 7.8965783036
	45.3353975536 | 44.2891966115 | 1.0945364114
	26.9394855072 | 27.8787470323 | 0.8822122125
	18.7386443260 | 19.9973949548 | 1.5844531457
	12.9336643570 | 12.6668889256 | 0.0711691308
	14.2649027747 | 16.6251098616 | 5.5705774930
	41.8627761972 | 40.0797552091 | 3.1791638440
	23.8797765501 | 23.6471429237 | 0.0541184041
	13.8573527199 | 16.2569379114 | 5.7580090913
	14.6417113659 | 14.7528776543 | 0.0123579437
	7.6741391471 | 7.8431549136 | 0.0285663293
	21.0954875292 | 24.9711798173 | 15.0209907114
	7.3071484354 | 7.2650694801 | 0.0017706385
	8.1531554515 | 10.0591711701 | 3.6328959196
	17.5377826988 | 21.2102545371 | 13.4870494032
	16.0668745556 | 14.9053175208 | 1.3492147450
	12.1911370473 | 15.0057169571 | 7.9218600686
	8.8726714451 | 12.0365339162 | 10.0100257357
	11.2864427278 | 14.5431998512 | 10.6064669610
	10.1091975389 | 9.7596707313 | 0.1221689892
	8.0182772777 | 12.7680670285 | 22.5605026764
	14.6978954500 | 18.1850820192 | 12.1604701683
	6.2137733467 | 3.9886717738 | 4.9510770098
	18.2282702253 | 23.6057597966 | 28.9173940888
	10.7750992010 | 11.5561042891 | 0.6099689476
	10.2547250236 | 11.9417816092 | 2.8461599230
	5.8496227769 | 7.2505258550 | 1.9625294344
	7.5810516990 | 7.2142777653 | 0.1345231184
	8.4908655969 | 10.3714656153 | 3.5366564292
	6.0780658615 | 6.9511545933 | 0.7622839336
	7.0879116947 | 8.9711021145 | 3.5464061572
