Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 191,191,191
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 22.23780601032733272859
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 47.1920044990 | 2.3708980267
	3.6193580194 | 6.4251081275 | 7.8722336692
	14.8101968258 | 17.8555148418 | 9.2739618185
	95.6802585245 | 90.6253504912 | 25.5520952251
	80.7599408181 | 81.3856744317 | 0.3915425552
	151.9124776000 | 147.8277624103 | 16.6848981809
	38.1071303166 | 36.3640683414 | 3.0382650492
	60.5283449415 | 59.4817483919 | 1.0953643377
	15.7713610460 | 16.6835530666 | 0.8320942824
	26.9295441315 | 26.0999384013 | 0.6882456675
	45.3353975536 | 46.8328410496 | 2.2423370237
	26.9394855072 | 29.4427819673 | 6.2664931668
	18.7386443260 | 19.8495683074 | 1.2341520925
	12.9336643570 | 15.2378715550 | 5.3093708111
	14.2649027747 | 14.9814835865 | 0.5134880599
	41.8627761972 | 38.3582486453 | 12.2817133621
	23.8797765501 | 24.7486394317 | 0.7549227071
	13.8573527199 | 16.4064283471 | 6.4977865534
	14.6417113659 | 16.4649279282 | 3.3241186332
	7.6741391471 | 13.4269410391 | 33.0947296087
	21.0954875292 | 20.5545707250 | 0.2925909892
	7.3071484354 | 8.2992347380 | 0.9842352319
	8.1531554515 | 7.4499283107 | 0.4945284115
	17.5377826988 | 20.0189560458 | 6.1562211780
	16.0668745556 | 17.2114832449 | 1.3101290517
	12.1911370473 | 20.1962199245 | 64.0813518709
	8.8726714451 | 11.8690315642 | 8.9781739633
	11.2864427278 | 15.3729278226 | 16.6993604297
	10.1091975389 | 19.6707197400 | 91.4227068023
	8.0182772777 | 9.0678300385 | 1.1015609977
	14.6978954500 | 15.3477777663 | 0.4223470250
	6.2137733467 | 8.1648317928 | 3.8066290600
	18.2282702253 | 22.6806743893 | 19.8239028390
	10.7750992010 | 12.0745747846 | 1.6886367923
	10.2547250236 | 18.7948039039 | 72.9329472810
	5.8496227769 | 5.3776471067 | 0.2227610332
	7.5810516990 | 9.5420862537 | 3.8456565249
	8.4908655969 | 14.0395312641 | 30.7876906862
	6.0780658615 | 11.1310684025 | 25.5328346794
	7.0879116947 | 4.9391817269 | 4.6170404748
