Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 159,159,159
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 19.33292981981833236205
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 46.0856476699 | 0.1878487709
	3.6193580194 | 4.8509575377 | 1.5168373733
	14.8101968258 | 16.9943138999 | 4.7703673931
	95.6802585245 | 96.4240711345 | 0.5532571989
	80.7599408181 | 76.9645621818 | 14.4048989928
	151.9124776000 | 148.7322596525 | 10.1137861938
	38.1071303166 | 33.4585733324 | 21.6090820352
	60.5283449415 | 59.5059161608 | 1.0453606118
	15.7713610460 | 19.4030340954 | 13.1890491380
	26.9295441315 | 25.2718371402 | 2.7479924689
	45.3353975536 | 42.2099864511 | 9.7681945600
	26.9394855072 | 31.1796251126 | 17.9787838728
	18.7386443260 | 23.4688897845 | 22.3752220976
	12.9336643570 | 13.6567608572 | 0.5228685486
	14.2649027747 | 17.8598493179 | 12.9236406482
	41.8627761972 | 39.2668981372 | 6.7385829026
	23.8797765501 | 22.7095094711 | 1.3695250361
	13.8573527199 | 20.0348521483 | 38.1614991879
	14.6417113659 | 15.0927359249 | 0.2034231528
	7.6741391471 | 7.8091056019 | 0.0182159439
	21.0954875292 | 22.2576584508 | 1.3506412508
	7.3071484354 | 13.0629068168 | 33.1287545448
	8.1531554515 | 9.8886377968 | 3.0118989711
	17.5377826988 | 14.3348746755 | 10.2586198059
	16.0668745556 | 16.2941111572 | 0.0516364731
	12.1911370473 | 13.2683482812 | 1.1603840425
	8.8726714451 | 8.9673286737 | 0.0089599909
	11.2864427278 | 13.0322619117 | 3.0478846229
	10.1091975389 | 12.9149152228 | 7.8720517220
	8.0182772777 | 8.6228938797 | 0.3655612354
	14.6978954500 | 13.0648236723 | 2.6669234309
	6.2137733467 | 9.5961080207 | 11.4401878467
	18.2282702253 | 21.8719538059 | 13.2764300352
	10.7750992010 | 11.6189149050 | 0.7120249423
	10.2547250236 | 12.7780311106 | 6.3670736087
	5.8496227769 | 15.1367183469 | 86.2501441272
	7.5810516990 | 11.0845113176 | 12.2742292993
	8.4908655969 | 8.5025280752 | 0.0001360134
	6.0780658615 | 6.6431157301 | 0.3192813540
	7.0879116947 | 7.1181767523 | 0.0009159737
