Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 379,379,379
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 20.86763139269600131342
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 42.1920632761 | 11.9727705687
	3.6193580194 | 11.6017606769 | 63.7187521857
	14.8101968258 | 12.5253603961 | 5.2204775109
	95.6802585245 | 97.2195532436 | 2.3694282323
	80.7599408181 | 84.0709086212 | 10.9625077933
	151.9124776000 | 147.0579815268 | 23.5661321244
	38.1071303166 | 35.9263221644 | 4.7559241965
	60.5283449415 | 56.8722655132 | 13.3669167861
	15.7713610460 | 15.6125488613 | 0.0252213100
	26.9295441315 | 26.2014782570 | 0.5300799176
	45.3353975536 | 41.7426575533 | 12.9077807101
	26.9394855072 | 23.4882007779 | 11.9113662828
	18.7386443260 | 19.6243489948 | 0.7844727604
	12.9336643570 | 18.3197897638 | 29.0103468975
	14.2649027747 | 19.3583034891 | 25.9427308376
	41.8627761972 | 39.5384623019 | 5.4024350843
	23.8797765501 | 21.3150127852 | 6.5780131696
	13.8573527199 | 11.1757749241 | 7.1908594747
	14.6417113659 | 14.1958968645 | 0.1987505697
	7.6741391471 | 10.3030938091 | 6.9114026151
	21.0954875292 | 26.7577818325 | 32.0615767768
	7.3071484354 | 11.4028953046 | 16.7751424169
	8.1531554515 | 10.0286725956 | 3.5175645578
	17.5377826988 | 16.8132786844 | 0.5249060669
	16.0668745556 | 13.6811198141 | 5.6918256866
	12.1911370473 | 9.8486172167 | 5.4873991564
	8.8726714451 | 10.8868924721 | 4.0570863454
	11.2864427278 | 13.5235838929 | 5.0048005925
	10.1091975389 | 10.1385480717 | 0.0008614538
	8.0182772777 | 9.9065605570 | 3.5656137427
	14.6978954500 | 24.4033824692 | 94.1964782799
	6.2137733467 | 6.9699977140 | 0.5718752937
	18.2282702253 | 20.0088509195 | 3.1704676085
	10.7750992010 | 10.0292237854 | 0.5563301357
	10.2547250236 | 9.1717201674 | 1.1728995187
	5.8496227769 | 5.2353217212 | 0.3773657870
	7.5810516990 | 7.7510278365 | 0.0288918873
	8.4908655969 | 5.8434378977 | 7.0088734225
	6.0780658615 | 7.1539145869 | 1.1574504801
	7.0879116947 | 9.7719872722 | 7.2042617053
