Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 330,330,330
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 21.90756053740517828032
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 45.9024303201 | 0.0625989846
	3.6193580194 | 9.6748293737 | 36.6687333226
	14.8101968258 | 13.8443248404 | 0.9329086923
	95.6802585245 | 92.8457120249 | 8.0346538582
	80.7599408181 | 79.3138974951 | 2.0910412920
	151.9124776000 | 147.7062948222 | 17.6919735602
	38.1071303166 | 34.6263837758 | 12.1155964811
	60.5283449415 | 58.3401272863 | 4.7882965067
	15.7713610460 | 16.5950230903 | 0.6784191632
	26.9295441315 | 28.7057373937 | 3.1548625047
	45.3353975536 | 45.0390052656 | 0.0878483884
	26.9394855072 | 26.8605958785 | 0.0062235735
	18.7386443260 | 19.7167844863 | 0.9567581731
	12.9336643570 | 14.9589470870 | 4.1017701362
	14.2649027747 | 17.3348740427 | 9.4247235862
	41.8627761972 | 42.1135564887 | 0.0628907546
	23.8797765501 | 23.2498814844 | 0.3967677938
	13.8573527199 | 12.7537698907 | 1.2178950608
	14.6417113659 | 13.4274752749 | 1.4743692846
	7.6741391471 | 8.8164898374 | 1.3049650997
	21.0954875292 | 19.5471974045 | 2.3972023105
	7.3071484354 | 8.7998684791 | 2.2282131288
	8.1531554515 | 6.0295389029 | 4.5097472451
	17.5377826988 | 16.5598932571 | 0.9562677602
	16.0668745556 | 11.4240881733 | 21.5554653916
	12.1911370473 | 10.5349916736 | 2.7428174986
	8.8726714451 | 16.4477079812 | 57.3811785238
	11.2864427278 | 19.8446784509 | 73.2433986916
	10.1091975389 | 20.1553400989 | 100.9249803361
	8.0182772777 | 12.4245954829 | 19.4156401258
	14.6978954500 | 13.9435841386 | 0.5689855544
	6.2137733467 | 11.3518076966 | 26.3993969804
	18.2282702253 | 19.6513988640 | 2.0252951221
	10.7750992010 | 14.5482588791 | 14.2367339558
	10.2547250236 | 12.8433659747 | 6.7010619735
	5.8496227769 | 7.1615173065 | 1.7210672568
	7.5810516990 | 7.8794965938 | 0.0890693553
	8.4908655969 | 11.5079403041 | 9.1027397889
	6.0780658615 | 11.3905943051 | 28.2229584641
	7.0879116947 | 7.6033658828 | 0.2656930200
