Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 124,124,124
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 24.43319994759767510573
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 42.2355761711 | 11.6735399863
	3.6193580194 | 3.9645969084 | 0.1191898905
	14.8101968258 | 22.7886148244 | 63.6551537590
	95.6802585245 | 95.8393424108 | 0.0253076829
	80.7599408181 | 76.8074180657 | 15.6224361077
	151.9124776000 | 147.3624865796 | 20.7024182858
	38.1071303166 | 34.7033444755 | 11.5857580518
	60.5283449415 | 58.5829961856 | 3.7843817821
	15.7713610460 | 18.6875809491 | 8.5043385230
	26.9295441315 | 27.3350806921 | 0.1644599020
	45.3353975536 | 49.1840224146 | 14.8119133207
	26.9394855072 | 27.2159907722 | 0.0764551615
	18.7386443260 | 16.2625531530 | 6.1310274968
	12.9336643570 | 11.3925298856 | 2.3750954592
	14.2649027747 | 13.3129535198 | 0.9062073838
	41.8627761972 | 39.6628144816 | 4.8398315501
	23.8797765501 | 24.2878376256 | 0.1665138413
	13.8573527199 | 22.0876961694 | 67.7385532970
	14.6417113659 | 16.4962582847 | 3.4393442742
	7.6741391471 | 12.5733641660 | 24.0024057863
	21.0954875292 | 18.8791588210 | 4.9121129432
	7.3071484354 | 10.3053539195 | 8.9892361248
	8.1531554515 | 7.2558718964 | 0.8051177782
	17.5377826988 | 16.3612453471 | 1.3842401400
	16.0668745556 | 19.2877237053 | 10.3738692452
	12.1911370473 | 14.0432847529 | 3.4304511236
	8.8726714451 | 10.3053539195 | 2.0525790723
	11.2864427278 | 12.0439340538 | 0.5737931089
	10.1091975389 | 11.9458873653 | 3.3734295187
	8.0182772777 | 5.9844142434 | 4.1365988422
	14.6978954500 | 16.9001745633 | 4.8500332930
	6.2137733467 | 7.9379715884 | 2.9728595767
	18.2282702253 | 17.5681234228 | 0.4357938010
	10.7750992010 | 25.2100160609 | 208.3668247503
	10.2547250236 | 12.7859718394 | 6.4072104423
	5.8496227769 | 8.7036400414 | 8.1454145462
	7.5810516990 | 10.6677580849 | 9.5277563130
	8.4908655969 | 12.8277106239 | 18.8082247884
	6.0780658615 | 7.2163134012 | 1.2956074616
	7.0879116947 | 13.0725399428 | 35.8157752678
