Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 285,285,285
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 23.96140076784933725662
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 44.3771423251 | 1.6258547737
	3.6193580194 | 5.8447101100 | 4.9521919271
	14.8101968258 | 13.3349356892 | 2.1763954212
	95.6802585245 | 96.0900019141 | 0.1678896453
	80.7599408181 | 79.1675160644 | 2.5358165960
	151.9124776000 | 146.3149432317 | 31.3323910047
	38.1071303166 | 33.6891994209 | 19.5181133986
	60.5283449415 | 54.7565029061 | 33.3141604818
	15.7713610460 | 16.7526794654 | 0.9629858403
	26.9295441315 | 31.3399520529 | 19.4516980337
	45.3353975536 | 46.2360741614 | 0.8112183518
	26.9394855072 | 26.2837767079 | 0.4299540295
	18.7386443260 | 15.8999428670 | 8.0582259733
	12.9336643570 | 13.7887171397 | 0.7311152612
	14.2649027747 | 14.4081399858 | 0.0205168986
	41.8627761972 | 44.7427767604 | 8.2944032437
	23.8797765501 | 24.1085556779 | 0.0523398893
	13.8573527199 | 11.9859553211 | 3.5021282240
	14.6417113659 | 16.4329944340 | 3.2086950303
	7.6741391471 | 10.6242307777 | 8.7030406288
	21.0954875292 | 21.7491207890 | 0.4272364383
	7.3071484354 | 11.5183462457 | 17.7341869974
	8.1531554515 | 8.7694244772 | 0.3797875120
	17.5377826988 | 14.8393955848 | 7.2812930172
	16.0668745556 | 20.1833713988 | 16.9455462602
	12.1911370473 | 11.5555373932 | 0.4039869203
	8.8726714451 | 12.8220238712 | 15.5973845854
	11.2864427278 | 12.6056995239 | 1.7404384941
	10.1091975389 | 9.7657053323 | 0.1179868960
	8.0182772777 | 18.5783852265 | 111.5158798904
	14.6978954500 | 15.2145702909 | 0.2669528913
	6.2137733467 | 8.0917284539 | 3.5267153844
	18.2282702253 | 20.0382867830 | 3.2761599390
	10.7750992010 | 11.0237819001 | 0.0618430848
	10.2547250236 | 16.1367485203 | 34.5982004147
	5.8496227769 | 5.8249640336 | 0.0006080536
	7.5810516990 | 9.2960730023 | 2.9412980709
	8.4908655969 | 14.4014075027 | 34.9345056209
	6.0780658615 | 9.5861827187 | 12.3068838842
	7.0879116947 | 19.7466121711 | 160.2426977493
