Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 263,263,263
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 23.66258887258400989140
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 41.9225090622 | 13.9108363950
	3.6193580194 | 9.2715688968 | 31.9474878026
	14.8101968258 | 15.7924427269 | 0.9648070102
	95.6802585245 | 91.4538339423 | 17.8626647487
	80.7599408181 | 75.7658217230 | 24.9412255354
	151.9124776000 | 152.6804363165 | 0.5897605902
	38.1071303166 | 38.4163121939 | 0.0955934332
	60.5283449415 | 59.3288482336 | 1.4387923523
	15.7713610460 | 19.5613666558 | 14.3641425224
	26.9295441315 | 28.0966089347 | 1.3620402549
	45.3353975536 | 39.9438919965 | 29.0683321732
	26.9394855072 | 25.2844360398 | 2.7391887396
	18.7386443260 | 20.8526441993 | 4.4689954642
	12.9336643570 | 19.2520611636 | 39.9221382051
	14.2649027747 | 15.1557723542 | 0.7936486077
	41.8627761972 | 41.5788995107 | 0.0805859731
	23.8797765501 | 23.8016321054 | 0.0061065542
	13.8573527199 | 12.8115775188 | 1.0936457711
	14.6417113659 | 16.5369034693 | 3.5917531090
	7.6741391471 | 7.9335792639 | 0.0673091742
	21.0954875292 | 20.7870786282 | 0.0951160502
	7.3071484354 | 9.5025718507 | 4.8198839725
	8.1531554515 | 5.9706485437 | 4.7633364024
	17.5377826988 | 16.8945308665 | 0.4137729197
	16.0668745556 | 27.7819161957 | 137.2422006309
	12.1911370473 | 9.5025718507 | 7.2283828162
	8.8726714451 | 12.1663858874 | 10.8485548276
	11.2864427278 | 21.0125678942 | 94.5975107515
	10.1091975389 | 12.4460326828 | 5.4607984899
	8.0182772777 | 7.9671113545 | 0.0026179517
	14.6978954500 | 19.3607315314 | 21.7420403224
	6.2137733467 | 7.7547506306 | 2.3746109894
	18.2282702253 | 21.6081302206 | 11.4234535875
	10.7750992010 | 11.3934471464 | 0.3823541815
	10.2547250236 | 15.2523152789 | 24.9759083592
	5.8496227769 | 7.8824614895 | 4.1324332315
	7.5810516990 | 11.7145973301 | 17.0861994847
	8.4908655969 | 8.1865107884 | 0.0926318494
	6.0780658615 | 4.8447650264 | 1.5210309499
	7.0879116947 | 11.7145973301 | 21.4062199685
