Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 126,126,126
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 34.64108673711599095668
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 43.0915494189 | 6.5570974793
	3.6193580194 | 9.6902703450 | 36.8559764653
	14.8101968258 | 14.1035863289 | 0.4992983944
	95.6802585245 | 92.2149901536 | 12.0080848824
	80.7599408181 | 79.1132093591 | 2.7117244980
	151.9124776000 | 147.9166849984 | 15.9663585147
	38.1071303166 | 37.7631697542 | 0.1183088685
	60.5283449415 | 56.1216548417 | 19.4189176358
	15.7713610460 | 14.3732976850 | 1.9545811613
	26.9295441315 | 23.9794897989 | 8.7028205649
	45.3353975536 | 39.2230500342 | 37.3607921991
	26.9394855072 | 26.6718466219 | 0.0716305729
	18.7386443260 | 17.2831125972 | 2.1185726135
	12.9336643570 | 13.8575818088 | 0.8536234577
	14.2649027747 | 12.8056750697 | 2.1293454950
	41.8627761972 | 37.4987262077 | 19.0449323112
	23.8797765501 | 22.6470654005 | 1.5195767783
	13.8573527199 | 13.5070269374 | 0.1227281539
	14.6417113659 | 15.8382984935 | 1.4318207540
	7.6741391471 | 7.7559714967 | 0.0066965334
	21.0954875292 | 20.7939155008 | 0.0909456883
	7.3071484354 | 25.0695561807 | 315.5031289113
	8.1531554515 | 6.8678903615 | 1.6519063515
	17.5377826988 | 18.2968168221 | 0.5761328003
	16.0668745556 | 14.8965508314 | 1.3696576194
	12.1911370473 | 12.7069263099 | 0.2660385635
	8.8726714451 | 10.9627906840 | 4.3685984328
	11.2864427278 | 9.1999117922 | 4.3536113453
	10.1091975389 | 9.5935754320 | 0.2658661571
	8.0182772777 | 15.0760929731 | 49.8127623904
	14.6978954500 | 14.1946607666 | 0.2532451465
	6.2137733467 | 9.9334928071 | 13.8363128639
	18.2282702253 | 13.2220137683 | 25.0626037138
	10.7750992010 | 17.9369136278 | 51.2915858837
	10.2547250236 | 12.7654667249 | 6.3038238903
	5.8496227769 | 9.6902703450 | 14.7505737426
	7.5810516990 | 9.6523778109 | 4.2903918621
	8.4908655969 | 14.2429555617 | 33.0865389637
	6.0780658615 | 8.1636953470 | 4.3498503507
	7.0879116947 | 29.4277511820 | 499.0684283175
