Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 446,446,446
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 26.46912189958499794784
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 43.1184005728 | 6.4203038768
	3.6193580194 | 9.0104470732 | 29.0638411862
	14.8101968258 | 14.1382666941 | 0.4514901019
	95.6802585245 | 91.7172356871 | 15.7055500096
	80.7599408181 | 79.6630133850 | 1.2032497935
	151.9124776000 | 149.6815999267 | 4.9768151932
	38.1071303166 | 34.9073138002 | 10.2388257385
	60.5283449415 | 59.9688951910 | 0.3129840234
	15.7713610460 | 20.9469589532 | 26.7868136966
	26.9295441315 | 28.4554314056 | 2.3283319733
	45.3353975536 | 41.6822605516 | 13.3454099558
	26.9394855072 | 25.4612082106 | 2.1853037656
	18.7386443260 | 15.8503187703 | 8.3424245157
	12.9336643570 | 13.1994603489 | 0.0706475093
	14.2649027747 | 19.0475185158 | 22.8734133275
	41.8627761972 | 43.8187144674 | 3.8256945169
	23.8797765501 | 25.9577528991 | 4.3179857071
	13.8573527199 | 21.8104915598 | 63.2524174072
	14.6417113659 | 13.5192017876 | 1.2600277532
	7.6741391471 | 14.2874890166 | 43.7363964970
	21.0954875292 | 21.2547385833 | 0.0253608982
	7.3071484354 | 9.7602967775 | 6.0179367883
	8.1531554515 | 9.9399071686 | 3.1924816987
	17.5377826988 | 20.3413506596 | 7.8599933108
	16.0668745556 | 15.7615099441 | 0.0932475459
	12.1911370473 | 12.0512581539 | 0.0195661048
	8.8726714451 | 7.5331071487 | 1.7944325041
	11.2864427278 | 15.1619286657 | 15.0193912546
	10.1091975389 | 13.9212462155 | 14.5317151126
	8.0182772777 | 12.6265120231 | 21.2358274683
	14.6978954500 | 17.2400751793 | 6.4626777764
	6.2137733467 | 23.4387819913 | 296.7009228073
	18.2282702253 | 14.9779444728 | 10.5646174974
	10.7750992010 | 15.3505541729 | 20.9347881990
	10.2547250236 | 9.9399071686 | 0.0991102819
	5.8496227769 | 9.7398214548 | 15.1336457539
	7.5810516990 | 6.0227348927 | 2.4283512688
	8.4908655969 | 9.7602967775 | 1.6114555223
	6.0780658615 | 10.0355014162 | 15.6612961701
	7.0879116947 | 7.8156957447 | 0.5296696234
