Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 375,375,375
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 28.15118744386407101388
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 41.2303139241 | 19.5533632660
	3.6193580194 | 4.0655950420 | 0.1991274803
	14.8101968258 | 14.6972542041 | 0.0127560358
	95.6802585245 | 99.4041412371 | 13.8673024577
	80.7599408181 | 80.2286609893 | 0.2822582564
	151.9124776000 | 147.2825399605 | 21.4363225459
	38.1071303166 | 37.7604708054 | 0.1201728167
	60.5283449415 | 58.6246420303 | 3.6240847744
	15.7713610460 | 23.6077371003 | 61.4087896648
	26.9295441315 | 25.2660133718 | 2.7673345884
	45.3353975536 | 43.8209414283 | 2.2935773557
	26.9394855072 | 27.8768404982 | 0.8786343791
	18.7386443260 | 19.9221115517 | 1.4005946742
	12.9336643570 | 21.5452272660 | 74.1590157343
	14.2649027747 | 16.7252744756 | 6.0534289064
	41.8627761972 | 41.8787408071 | 0.0002548688
	23.8797765501 | 24.4312097095 | 0.3040785293
	13.8573527199 | 13.9892145047 | 0.0173875303
	14.6417113659 | 15.4881949412 | 0.7165344434
	7.6741391471 | 15.7623616324 | 65.4193429714
	21.0954875292 | 21.1489265885 | 0.0028557331
	7.3071484354 | 12.6448644471 | 28.4912122216
	8.1531554515 | 7.3247111418 | 0.6863199741
	17.5377826988 | 15.8053404742 | 3.0013560615
	16.0668745556 | 21.2475145242 | 26.8390304850
	12.1911370473 | 9.9262922048 | 5.1295221603
	8.8726714451 | 8.7989720363 | 0.0054316029
	11.2864427278 | 18.6193759871 | 53.7719101847
	10.1091975389 | 12.3443125055 | 4.9957389140
	8.0182772777 | 6.1782066002 | 3.3858600981
	14.6978954500 | 17.2156287032 | 6.3389807342
	6.2137733467 | 6.2404041916 | 0.0007092019
	18.2282702253 | 31.5959941941 | 178.6960441054
	10.7750992010 | 12.2815814975 | 2.2694889095
	10.2547250236 | 10.1882893610 | 0.0044136973
	5.8496227769 | 10.6706934744 | 23.2427226708
	7.5810516990 | 18.7086671150 | 123.8238248470
	8.4908655969 | 14.2545001461 | 33.2194832166
	6.0780658615 | 5.5747857885 | 0.2532908318
	7.0879116947 | 11.9681573413 | 23.8167975704
