Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 336,336,336
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 28.58555553487794398393
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 42.0775797655 | 12.7781416668
	3.6193580194 | 9.4751108359 | 34.2898410482
	14.8101968258 | 18.7387488112 | 15.4335207020
	95.6802585245 | 89.8790517774 | 33.6539997221
	80.7599408181 | 77.5049649038 | 10.5948682025
	151.9124776000 | 151.6696071218 | 0.0589860692
	38.1071303166 | 34.8356559482 | 10.7025445431
	60.5283449415 | 58.3440463159 | 4.7711604858
	15.7713610460 | 18.4340643966 | 7.0899891333
	26.9295441315 | 23.9079764054 | 9.1298715231
	45.3353975536 | 39.9521619489 | 28.9792255758
	26.9394855072 | 25.2660154873 | 2.8005019078
	18.7386443260 | 20.2067550611 | 2.1553491305
	12.9336643570 | 15.0542513338 | 4.4968891259
	14.2649027747 | 15.3208018029 | 1.1149227577
	41.8627761972 | 42.5743319453 | 0.5063115825
	23.8797765501 | 21.3568058419 | 6.3653811944
	13.8573527199 | 13.3331031644 | 0.2748375964
	14.6417113659 | 31.8435905287 | 295.9046467335
	7.6741391471 | 11.0767104429 | 11.5774914232
	21.0954875292 | 19.0569011574 | 4.1558343956
	7.3071484354 | 9.6318142733 | 5.4040712581
	8.1531554515 | 11.2055376785 | 9.3170372598
	17.5377826988 | 19.8035072592 | 5.1335077837
	16.0668745556 | 15.0516021058 | 1.0307781472
	12.1911370473 | 12.7790198286 | 0.3456061645
	8.8726714451 | 14.1581186362 | 27.9359520101
	11.2864427278 | 9.0393729479 | 5.0493225956
	10.1091975389 | 12.0811292682 | 3.8885147453
	8.0182772777 | 10.7263914997 | 7.3338826396
	14.6978954500 | 24.1630214670 | 89.5886105186
	6.2137733467 | 11.0223334572 | 23.1222503360
	18.2282702253 | 20.1026073550 | 3.5131396756
	10.7750992010 | 11.3288409341 | 0.3066299070
	10.2547250236 | 12.2697482989 | 4.0603187999
	5.8496227769 | 7.3095075264 | 2.1312634818
	7.5810516990 | 18.9680308633 | 129.6632944881
	8.4908655969 | 8.1020115183 | 0.1512074944
	6.0780658615 | 6.3203013817 | 0.0586780472
	7.0879116947 | 8.5931044950 | 2.2656053659
