Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 345,345,345
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 25.25465693516956733333
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 44.8104622575 | 0.7085770221
	3.6193580194 | 20.1221378827 | 272.3417432170
	14.8101968258 | 17.4839718865 | 7.1490730751
	95.6802585245 | 92.1048857414 | 12.7832905377
	80.7599408181 | 80.8724323899 | 0.0126543537
	151.9124776000 | 151.5916365904 | 0.1029389535
	38.1071303166 | 38.3475616146 | 0.0578072091
	60.5283449415 | 55.9150625481 | 21.2823744418
	15.7713610460 | 19.4386070019 | 13.4486929012
	26.9295441315 | 27.0682224790 | 0.0192316841
	45.3353975536 | 47.6385337631 | 5.3044363995
	26.9394855072 | 23.8892249851 | 9.3040892530
	18.7386443260 | 14.3069697806 | 19.6397392764
	12.9336643570 | 12.6488751612 | 0.0811048861
	14.2649027747 | 16.6170731227 | 5.5327053463
	41.8627761972 | 39.4922582214 | 5.6193554739
	23.8797765501 | 22.5484505300 | 1.7724289719
	13.8573527199 | 16.8221034612 | 8.7897469583
	14.6417113659 | 17.6749768704 | 9.2006996212
	7.6741391471 | 7.2667167077 | 0.1659930441
	21.0954875292 | 22.0769235826 | 0.9632167269
	7.3071484354 | 11.4019995321 | 16.7678055039
	8.1531554515 | 11.9234064106 | 14.2147922952
	17.5377826988 | 25.1126878559 | 57.3791881399
	16.0668745556 | 15.8465009013 | 0.0485645475
	12.1911370473 | 11.9306012366 | 0.0678789087
	8.8726714451 | 9.2527558052 | 0.1444641208
	11.2864427278 | 16.2513657275 | 24.6504603931
	10.1091975389 | 15.2504227627 | 26.4321968020
	8.0182772777 | 8.4731139505 | 0.2068763990
	14.6978954500 | 21.1322478160 | 41.4008903702
	6.2137733467 | 5.9980382925 | 0.0465416136
	18.2282702253 | 20.1459277069 | 3.6774102165
	10.7750992010 | 12.1222990016 | 1.8149473025
	10.2547250236 | 11.5348302386 | 1.6386693614
	5.8496227769 | 11.9357815721 | 37.0413288810
	7.5810516990 | 9.3771121340 | 3.2258330864
	8.4908655969 | 11.1840365981 | 7.2531700418
	6.0780658615 | 6.3152280035 | 0.0562458816
	7.0879116947 | 9.8174782712 | 7.4505336953
