Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 438,438,438
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 31.19846034559954262022
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 43.5423866603 | 4.4514491686
	3.6193580194 | 3.3124639285 | 0.0941839830
	14.8101968258 | 21.3870153669 | 43.2545421223
	95.6802585245 | 93.1606585334 | 6.3483841151
	80.7599408181 | 77.6645233679 | 9.5816091908
	151.9124776000 | 148.8550569958 | 9.3478207513
	38.1071303166 | 40.2114757919 | 4.4282698794
	60.5283449415 | 59.0415544229 | 2.2105460464
	15.7713610460 | 20.1575015348 | 19.2382283871
	26.9295441315 | 26.2498394186 | 0.4619984967
	45.3353975536 | 46.2382715273 | 0.8151814123
	26.9394855072 | 27.9730718242 | 1.0683006745
	18.7386443260 | 20.2317183629 | 2.2292700796
	12.9336643570 | 9.8245222357 | 9.6667647305
	14.2649027747 | 17.4393910421 | 10.0773757602
	41.8627761972 | 40.0053476096 | 3.4500409582
	23.8797765501 | 25.5764034167 | 2.8785427243
	13.8573527199 | 16.7579647916 | 8.4135503908
	14.6417113659 | 14.1975157696 | 0.1973097277
	7.6741391471 | 9.4397337401 | 3.1173242667
	21.0954875292 | 20.1183643962 | 0.9547696171
	7.3071484354 | 9.3790992436 | 4.2929801518
	8.1531554515 | 16.7778647716 | 74.3856108572
	17.5377826988 | 16.6178281489 | 0.8463163739
	16.0668745556 | 19.3877135884 | 11.0279718819
	12.1911370473 | 11.7496960248 | 0.1948701763
	8.8726714451 | 10.6082662334 | 3.0122892692
	11.2864427278 | 17.8974753120 | 43.7057518295
	10.1091975389 | 13.8906283983 | 14.2992193448
	8.0182772777 | 11.2166094986 | 10.2293289952
	14.6978954500 | 23.4869329283 | 77.2471797954
	6.2137733467 | 8.3618527446 | 4.6142450998
	18.2282702253 | 19.5367453585 | 1.7121071742
	10.7750992010 | 29.6338594749 | 355.6528390682
	10.2547250236 | 13.1119166808 | 8.1635441657
	5.8496227769 | 18.6134593459 | 162.9155239612
	7.5810516990 | 9.0362358457 | 2.1175609010
	8.4908655969 | 9.7723118295 | 1.6421044472
	6.0780658615 | 12.7664002766 | 44.7338172482
	7.0879116947 | 10.2918475106 | 10.2652047122
