Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 43,43,43
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 24.55490037623193089189
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 42.2607797436 | 11.5019513187
	3.6193580194 | 4.8636299402 | 1.5482126128
	14.8101968258 | 14.6817845214 | 0.0164897199
	95.6802585245 | 91.1497060035 | 20.5259061455
	80.7599408181 | 78.9602020727 | 3.2390595514
	151.9124776000 | 150.9745174892 | 0.8797691694
	38.1071303166 | 37.2537029098 | 0.7283383386
	60.5283449415 | 61.6671050441 | 1.2967745713
	15.7713610460 | 20.9084257690 | 26.3894339678
	26.9295441315 | 23.1447724888 | 14.3244963873
	45.3353975536 | 44.4065697295 | 0.8627211269
	26.9394855072 | 28.5432582432 | 2.5720869887
	18.7386443260 | 22.6078544735 | 14.9707871656
	12.9336643570 | 12.5465628134 | 0.1498476051
	14.2649027747 | 15.2928763353 | 1.0567296413
	41.8627761972 | 43.3241545523 | 2.1356266968
	23.8797765501 | 22.7815769569 | 1.2060423464
	13.8573527199 | 15.9442692665 | 4.3552206725
	14.6417113659 | 19.9375403807 | 28.0458049538
	7.6741391471 | 10.1884432617 | 6.3217251805
	21.0954875292 | 17.9470882341 | 9.9124181218
	7.3071484354 | 14.0124906214 | 44.9616138321
	8.1531554515 | 18.4559015541 | 106.1465772550
	17.5377826988 | 15.2858225436 | 5.0713245408
	16.0668745556 | 22.1601702323 | 37.1282522044
	12.1911370473 | 12.9744618789 | 0.6135977918
	8.8726714451 | 10.9320498437 | 4.2410393885
	11.2864427278 | 11.6521157605 | 0.1337167668
	10.1091975389 | 10.4456410900 | 0.1131942631
	8.0182772777 | 9.0659087867 | 1.0975317786
	14.6978954500 | 14.8545156165 | 0.0245298766
	6.2137733467 | 9.1589349202 | 8.6739766936
	18.2282702253 | 17.5903679189 | 0.4069193526
	10.7750992010 | 15.7269721606 | 24.5210458074
	10.2547250236 | 13.3293522054 | 9.4533323068
	5.8496227769 | 11.0968883644 | 27.5337961458
	7.5810516990 | 11.5537320250 | 15.7821889730
	8.4908655969 | 11.5606348786 | 9.4234834432
	6.0780658615 | 12.1069569887 | 36.3475282241
	7.0879116947 | 18.0071626562 | 119.2300415602
