Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 361,361,361
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 16.03980348745665551746
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 43.9292095612 | 2.9688078040
	3.6193580194 | 4.8306851629 | 1.4673134486
	14.8101968258 | 13.4499714564 | 1.8502130558
	95.6802585245 | 97.4084286553 | 2.9865720012
	80.7599408181 | 78.7975068471 | 3.8511470905
	151.9124776000 | 150.9616652768 | 0.9040440739
	38.1071303166 | 36.6270917012 | 2.1905143028
	60.5283449415 | 58.8006810624 | 2.9848224792
	15.7713610460 | 15.9959845044 | 0.0504556981
	26.9295441315 | 25.4155173173 | 2.2922771939
	45.3353975536 | 42.8268408317 | 6.2928568271
	26.9394855072 | 31.0792981091 | 17.1380483786
	18.7386443260 | 17.7794971066 | 0.9199633885
	12.9336643570 | 16.0862026371 | 9.9384976074
	14.2649027747 | 12.6206065708 | 2.7037100061
	41.8627761972 | 37.8361406073 | 16.2137941741
	23.8797765501 | 25.0695160813 | 1.4154801522
	13.8573527199 | 15.5288571239 | 2.7939269727
	14.6417113659 | 19.8500569553 | 27.1268637791
	7.6741391471 | 9.2277098328 | 2.4135818756
	21.0954875292 | 22.2014291661 | 1.2231069042
	7.3071484354 | 8.5829046859 | 1.6275540107
	8.1531554515 | 7.3274369432 | 0.6818110548
	17.5377826988 | 17.5401898512 | 0.0000057944
	16.0668745556 | 16.1831515994 | 0.0135203509
	12.1911370473 | 15.3761687730 | 10.1444270939
	8.8726714451 | 12.5263677588 | 13.3494967523
	11.2864427278 | 12.7336565943 | 2.0944279752
	10.1091975389 | 11.6391443882 | 2.3407373617
	8.0182772777 | 11.7711119136 | 14.0837678045
	14.6978954500 | 19.6719537165 | 24.7412556392
	6.2137733467 | 11.3652728186 | 26.5379468092
	18.2282702253 | 17.7251046950 | 0.2531755509
	10.7750992010 | 9.3366233046 | 2.0692129046
	10.2547250236 | 12.1102875762 | 3.4431123866
	5.8496227769 | 5.4239700805 | 0.1811802180
	7.5810516990 | 8.2210598878 | 0.4096104817
	8.4908655969 | 14.8356104410 | 40.2557871368
	6.0780658615 | 6.2299134822 | 0.0230576999
	7.0879116947 | 9.3899133623 | 5.2992116774
