Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 430,430,430
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 25.57396941546868518458
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 44.3995946749 | 1.5691013435
	3.6193580194 | 4.7363895967 | 1.2477595446
	14.8101968258 | 16.1656298203 | 1.8371986024
	95.6802585245 | 99.2073969004 | 12.4407051228
	80.7599408181 | 76.6328516561 | 17.0328649509
	151.9124776000 | 147.3489853285 | 20.8254617118
	38.1071303166 | 36.3762446393 | 2.9959652277
	60.5283449415 | 57.0268133795 | 12.2607232800
	15.7713610460 | 16.0132456096 | 0.0585081421
	26.9295441315 | 29.9623382556 | 9.1978401991
	45.3353975536 | 42.5094156481 | 7.9861737303
	26.9394855072 | 24.4774172987 | 6.0617798637
	18.7386443260 | 15.5524723527 | 10.1516918433
	12.9336643570 | 15.0446581871 | 4.4562949504
	14.2649027747 | 13.0235336885 | 1.5409972081
	41.8627761972 | 39.5427812950 | 5.3823763463
	23.8797765501 | 23.1405470373 | 0.5464602726
	13.8573527199 | 19.4693474482 | 31.4944848310
	14.6417113659 | 13.0199916605 | 2.6299748028
	7.6741391471 | 7.5033000807 | 0.0291859866
	21.0954875292 | 24.2281234484 | 9.8134078020
	7.3071484354 | 8.5687020502 | 1.5915175231
	8.1531554515 | 15.4242185083 | 52.8683579764
	17.5377826988 | 17.7807102356 | 0.0590137881
	16.0668745556 | 19.1813528652 | 9.6999751410
	12.1911370473 | 12.3456462626 | 0.0238730976
	8.8726714451 | 9.0610901004 | 0.0355015897
	11.2864427278 | 13.3159410362 | 4.1188633838
	10.1091975389 | 11.7255126184 | 2.6124744363
	8.0182772777 | 8.6546206436 | 0.4049328794
	14.6978954500 | 20.7332490280 | 36.4254928121
	6.2137733467 | 10.3052441268 | 16.7401331445
	18.2282702253 | 18.7675474969 | 0.2908199757
	10.7750992010 | 14.7059791034 | 15.4518168071
	10.2547250236 | 10.3052441268 | 0.0025521798
	5.8496227769 | 10.9559827772 | 26.0749124533
	7.5810516990 | 22.2773648497 | 215.9816202236
	8.4908655969 | 12.7623692045 | 18.2457430701
	6.0780658615 | 15.6912310527 | 92.4129449941
	7.0879116947 | 5.8927504396 | 1.4284104258
