Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 485,485,485
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 24.67338069445796477908
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 41.2733383852 | 19.1747130490
	3.6193580194 | 10.4927014150 | 47.2428494336
	14.8101968258 | 18.0223704890 | 10.3180596420
	95.6802585245 | 95.1404051539 | 0.2914416617
	80.7599408181 | 75.7363237933 | 25.2367280114
	151.9124776000 | 149.9461396164 | 3.8664850660
	38.1071303166 | 38.7916464063 | 0.4685622771
	60.5283449415 | 60.4737547709 | 0.0029800867
	15.7713610460 | 14.1204168218 | 2.7256168315
	26.9295441315 | 26.2483682087 | 0.4640006377
	45.3353975536 | 46.3013593294 | 0.9330821523
	26.9394855072 | 26.0834945709 | 0.7327204830
	18.7386443260 | 17.9989720024 | 0.5471151462
	12.9336643570 | 15.4085182363 | 6.1249017235
	14.2649027747 | 14.7169986382 | 0.2043906698
	41.8627761972 | 40.3967933509 | 2.1491057057
	23.8797765501 | 29.6564872469 | 33.3703864745
	13.8573527199 | 15.4263745137 | 2.4618293893
	14.6417113659 | 11.1559000027 | 12.1508808599
	7.6741391471 | 15.9116423237 | 67.8564585852
	21.0954875292 | 21.6534386805 | 0.3113094872
	7.3071484354 | 9.7668270870 | 6.0500190694
	8.1531554515 | 10.1504904908 | 3.9893472595
	17.5377826988 | 17.5836065603 | 0.0020998263
	16.0668745556 | 19.3156266583 | 10.5543902247
	12.1911370473 | 10.4384369395 | 3.0719576678
	8.8726714451 | 10.2557487327 | 1.9129027836
	11.2864427278 | 11.6279530274 | 0.1166292847
	10.1091975389 | 12.5731785131 | 6.0712022412
	8.0182772777 | 16.7580511888 | 76.3836480179
	14.6978954500 | 18.3747971560 | 13.5196061555
	6.2137733467 | 8.1824176212 | 3.8755602795
	18.2282702253 | 17.9088334022 | 0.1020398840
	10.7750992010 | 9.4911844201 | 1.6484371648
	10.2547250236 | 12.8899197317 | 6.9442511495
	5.8496227769 | 5.3793652171 | 0.2211421725
	7.5810516990 | 8.6157307845 | 1.0705608101
	8.4908655969 | 9.4540091019 | 0.9276454113
	6.0780658615 | 18.4458065236 | 152.9610090867
	7.0879116947 | 16.1829460010 | 82.7196490314
