Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 199,199,199
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 29.52693988407531122675
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 45.6867666877 | 0.0011926150
	3.6193580194 | 6.6053729060 | 8.9162849029
	14.8101968258 | 19.2797554188 | 19.9769540160
	95.6802585245 | 91.3770253947 | 18.5178153692
	80.7599408181 | 75.9821059382 | 22.8277061391
	151.9124776000 | 146.2754666499 | 31.7758924511
	38.1071303166 | 38.0935548666 | 0.0001842928
	60.5283449415 | 62.3396914318 | 3.2809761076
	15.7713610460 | 13.3802278267 | 5.7175180724
	26.9295441315 | 28.3290199392 | 1.9585325364
	45.3353975536 | 43.6551137532 | 2.8233536499
	26.9394855072 | 26.4989389277 | 0.1940812888
	18.7386443260 | 23.0181124032 | 18.3138470236
	12.9336643570 | 19.9336318161 | 48.9995444280
	14.2649027747 | 19.9593656681 | 32.4269076445
	41.8627761972 | 38.2367789250 | 13.1478562181
	23.8797765501 | 23.7774755923 | 0.0104654860
	13.8573527199 | 10.9526518710 | 8.4372870217
	14.6417113659 | 13.4830655341 | 1.3424601635
	7.6741391471 | 8.8698301429 | 1.4296769575
	21.0954875292 | 26.3720576917 | 27.8421926790
	7.3071484354 | 13.6866875033 | 40.6985187185
	8.1531554515 | 9.3517187652 | 1.4365540171
	17.5377826988 | 17.6241628309 | 0.0074615272
	16.0668745556 | 16.9008749457 | 0.6955566508
	12.1911370473 | 14.0544189344 | 3.4718193908
	8.8726714451 | 13.9121101570 | 25.3959425307
	11.2864427278 | 12.3504736358 | 1.1321617730
	10.1091975389 | 14.7097130854 | 21.1647432942
	8.0182772777 | 10.3617374714 | 5.4918056792
	14.6978954500 | 14.0873768132 | 0.3727330058
	6.2137733467 | 7.3486629117 | 1.2879743248
	18.2282702253 | 16.0437381118 | 4.7721805551
	10.7750992010 | 19.4156383954 | 74.6589175695
	10.2547250236 | 15.5906042786 | 28.4716074240
	5.8496227769 | 9.0336933712 | 10.1383055497
	7.5810516990 | 13.6434699016 | 36.7529144631
	8.4908655969 | 8.9450190388 | 0.2062553488
	6.0780658615 | 23.2400753696 | 294.5345703554
	7.0879116947 | 14.3823909549 | 53.2094276767
