Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 353,353,353
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 26.69827314235132220688
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 48.0452637923 | 5.7265991047
	3.6193580194 | 6.7255311766 | 9.6483116823
	14.8101968258 | 17.0233173595 | 4.8979024964
	95.6802585245 | 93.1221848482 | 6.5437409333
	80.7599408181 | 72.6673755238 | 65.4896130417
	151.9124776000 | 144.5900828819 | 53.6174644085
	38.1071303166 | 39.7453499104 | 2.6837634376
	60.5283449415 | 60.1540933640 | 0.1400642433
	15.7713610460 | 22.7070178609 | 48.1033354543
	26.9295441315 | 28.4245019044 | 2.2348987428
	45.3353975536 | 44.7262372345 | 0.3710762944
	26.9394855072 | 24.0172272537 | 8.5395933004
	18.7386443260 | 19.5718612455 | 0.6942504349
	12.9336643570 | 15.8783435122 | 8.6711353267
	14.2649027747 | 22.0721715017 | 60.9534449757
	41.8627761972 | 40.1669297308 | 2.8758952376
	23.8797765501 | 18.8558464267 | 25.2398738848
	13.8573527199 | 14.2463218679 | 0.1512969981
	14.6417113659 | 17.3786951670 | 7.4910803277
	7.6741391471 | 12.5703856318 | 23.9732296391
	21.0954875292 | 21.1066326323 | 0.0001242133
	7.3071484354 | 11.4910781517 | 17.5052678711
	8.1531554515 | 13.1957279943 | 25.4275378498
	17.5377826988 | 18.6277659277 | 1.1880634393
	16.0668745556 | 10.9999735555 | 25.6734857445
	12.1911370473 | 17.2482792612 | 25.5746873717
	8.8726714451 | 11.9347130335 | 9.3760986889
	11.2864427278 | 15.7492696705 | 19.9168243203
	10.1091975389 | 13.0557661170 | 8.6822663857
	8.0182772777 | 13.1191936898 | 26.0193482432
	14.6978954500 | 16.5723012637 | 3.5133971544
	6.2137733467 | 7.2283006566 | 1.0292656625
	18.2282702253 | 21.0192970773 | 7.7898308886
	10.7750992010 | 10.4755816130 | 0.0897107856
	10.2547250236 | 16.9418308136 | 44.7173838463
	5.8496227769 | 8.8312429303 | 8.8900587395
	7.5810516990 | 17.1236011706 | 91.0602504182
	8.4908655969 | 10.9668721491 | 6.1306084468
	6.0780658615 | 12.7334784984 | 44.2945173672
	7.0879116947 | 9.8937077284 | 7.8724913824
