Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 109,109,109
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 24.72510086044724531007
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 43.2735488170 | 5.6581357270
	3.6193580194 | 5.7733752127 | 4.6397900688
	14.8101968258 | 12.2886247210 | 6.3583258799
	95.6802585245 | 90.8464043217 | 23.3661464535
	80.7599408181 | 75.9387795211 | 23.2435962518
	151.9124776000 | 148.5497791020 | 11.3077411883
	38.1071303166 | 37.4991661034 | 0.3696204845
	60.5283449415 | 57.1419637951 | 11.4675772692
	15.7713610460 | 13.7038111152 | 4.2747627163
	26.9295441315 | 35.5785094106 | 74.8046004003
	45.3353975536 | 46.2360173088 | 0.8111159434
	26.9394855072 | 27.7548891642 | 0.6648831237
	18.7386443260 | 20.5482771062 | 3.2747707991
	12.9336643570 | 13.0323020483 | 0.0097293941
	14.2649027747 | 17.7508129668 | 12.1515698675
	41.8627761972 | 37.6894642615 | 17.4165325129
	23.8797765501 | 23.5397800924 | 0.1155975912
	13.8573527199 | 22.0029341749 | 66.3504972408
	14.6417113659 | 12.7256447783 | 3.6713111679
	7.6741391471 | 5.8361799237 | 3.3780941070
	21.0954875292 | 18.5283374160 | 6.5902597041
	7.3071484354 | 10.1631436021 | 8.1567083921
	8.1531554515 | 7.1974821583 | 0.9133114433
	17.5377826988 | 18.8338220919 | 1.6797181085
	16.0668745556 | 13.6310775146 | 5.9331072247
	12.1911370473 | 13.5037494148 | 1.7229512275
	8.8726714451 | 8.9534845682 | 0.0065307609
	11.2864427278 | 17.7376628421 | 41.6182409626
	10.1091975389 | 13.6967789151 | 12.8707401308
	8.0182772777 | 11.3184832412 | 10.8913594011
	14.6978954500 | 18.3620453978 | 13.4259948399
	6.2137733467 | 8.5390969683 | 5.4071299452
	18.2282702253 | 15.7363598468 | 6.2096173347
	10.7750992010 | 12.9487911304 | 4.7249366039
	10.2547250236 | 21.9425427470 | 136.6050831333
	5.8496227769 | 6.9376403047 | 1.1837821409
	7.5810516990 | 11.7114285816 | 17.0600131928
	8.4908655969 | 9.9552467563 | 2.1444121800
	6.0780658615 | 12.0758215328 | 35.9730730929
	7.0879116947 | 12.0758215328 | 24.8792445526
