Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 192,192,192
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 25.03841339576013780288
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 43.6577153104 | 3.9780985373
	3.6193580194 | 7.2692183347 | 13.3214803211
	14.8101968258 | 13.5191780009 | 1.6667296064
	95.6802585245 | 91.5625095094 | 16.9558569509
	80.7599408181 | 77.6732532195 | 9.5276403312
	151.9124776000 | 150.8781693440 | 1.0697935684
	38.1071303166 | 35.4026167739 | 7.3143935023
	60.5283449415 | 60.5866066204 | 0.0033944232
	15.7713610460 | 12.3351981229 | 11.8072156339
	26.9295441315 | 26.5387223490 | 0.1527416657
	45.3353975536 | 46.6511998340 | 1.7313356409
	26.9394855072 | 29.1362259262 | 4.8256684683
	18.7386443260 | 20.1700028666 | 2.0487872717
	12.9336643570 | 17.6950066193 | 22.6703801389
	14.2649027747 | 14.6316470776 | 0.1345013837
	41.8627761972 | 42.4120762087 | 0.3017305026
	23.8797765501 | 20.2066065922 | 13.4921775397
	13.8573527199 | 9.6418920038 | 17.7701090487
	14.6417113659 | 15.8404666586 | 1.4370142519
	7.6741391471 | 10.9893616106 | 10.9906999825
	21.0954875292 | 19.1448204192 | 3.8051021743
	7.3071484354 | 11.8369165198 | 20.5187988989
	8.1531554515 | 8.1865886185 | 0.0011177767
	17.5377826988 | 19.9064018775 | 5.6103568137
	16.0668745556 | 19.3948918018 | 11.0756987910
	12.1911370473 | 17.2544508243 | 25.6371464043
	8.8726714451 | 16.5256541374 | 58.5681440882
	11.2864427278 | 12.3520441204 | 1.1355063278
	10.1091975389 | 10.8518738936 | 0.5515681679
	8.0182772777 | 6.6857442861 | 1.7756441736
	14.6978954500 | 15.6794042746 | 0.9633595729
	6.2137733467 | 9.0975199210 | 8.3159943045
	18.2282702253 | 16.5937063064 | 2.6717992051
	10.7750992010 | 10.1551844972 | 0.3842942401
	10.2547250236 | 13.4030078881 | 9.9116849947
	5.8496227769 | 14.8236747816 | 80.5336093833
	7.5810516990 | 9.4909730121 | 3.6477994223
	8.4908655969 | 15.3529187172 | 47.0877730255
	6.0780658615 | 9.7523973180 | 13.5007116525
	7.0879116947 | 20.8729139505 | 190.0262871904
