Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 147,147,147
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 25.77052767663220222971
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 42.8964937789 | 7.5940955090
	3.6193580194 | 7.9511809982 | 18.7646903193
	14.8101968258 | 17.7845543593 | 8.8468027366
	95.6802585245 | 92.7303813679 | 8.7017752390
	80.7599408181 | 75.7100666750 | 25.5012288610
	151.9124776000 | 150.8060717060 | 1.2241340023
	38.1071303166 | 39.9987456699 | 3.5782086449
	60.5283449415 | 56.9888654171 | 12.5279153040
	15.7713610460 | 13.8713756375 | 3.6099445525
	26.9295441315 | 24.6806263011 | 5.0576314076
	45.3353975536 | 45.0260512261 | 0.0956951504
	26.9394855072 | 27.6546909558 | 0.5115188336
	18.7386443260 | 21.4201257318 | 7.1903425295
	12.9336643570 | 11.4122760086 | 2.3146225068
	14.2649027747 | 18.1715287799 | 15.2617267450
	41.8627761972 | 42.1277433699 | 0.0702076026
	23.8797765501 | 26.8998935717 | 9.1211068238
	13.8573527199 | 14.4094846602 | 0.3048496795
	14.6417113659 | 12.8200753311 | 3.3183578431
	7.6741391471 | 16.4483785754 | 76.9872775450
	21.0954875292 | 27.4313966690 | 40.1437446274
	7.3071484354 | 10.5821693126 | 10.7257617462
	8.1531554515 | 19.5083148519 | 128.9396450097
	17.5377826988 | 13.9130430768 | 13.1387373275
	16.0668745556 | 12.1373195077 | 15.4414028744
	12.1911370473 | 14.8603394070 | 7.1246412370
	8.8726714451 | 11.3961895265 | 6.3681435069
	11.2864427278 | 12.6893862614 | 1.9682505583
	10.1091975389 | 8.8625049069 | 1.5542425187
	8.0182772777 | 13.3288812644 | 28.2025147031
	14.6978954500 | 21.6600136436 | 48.4710897418
	6.2137733467 | 6.6632221771 | 0.2020042511
	18.2282702253 | 18.0825841798 | 0.0212244239
	10.7750992010 | 11.5771726419 | 0.6433218045
	10.2547250236 | 11.6783187792 | 2.0266191807
	5.8496227769 | 6.9939320725 | 1.3094437640
	7.5810516990 | 7.1271974148 | 0.2059837112
	8.4908655969 | 10.6255705629 | 4.5569652920
	6.0780658615 | 9.8781157296 | 14.4403790003
	7.0879116947 | 18.4039997828 | 128.0538496175
