Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 423,423,423
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 23.47621584331913169308
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 44.6024950335 | 1.1019486000
	3.6193580194 | 5.2427942329 | 2.6355451394
	14.8101968258 | 18.0485457101 | 10.4869034963
	95.6802585245 | 93.4360989399 | 5.0362522412
	80.7599408181 | 77.9605619012 | 7.8365223202
	151.9124776000 | 151.7217553607 | 0.0363749726
	38.1071303166 | 36.3314784743 | 3.1529394648
	60.5283449415 | 58.3921772421 | 4.5632124401
	15.7713610460 | 12.3843241255 | 11.4720191006
	26.9295441315 | 26.0438502521 | 0.7844536480
	45.3353975536 | 43.4337310817 | 3.6163353706
	26.9394855072 | 31.0529343290 | 16.9204612094
	18.7386443260 | 22.8622449043 | 17.0040817296
	12.9336643570 | 19.6590224208 | 45.2304410864
	14.2649027747 | 12.1803456615 | 4.3453783581
	41.8627761972 | 37.3855210441 | 20.0458137064
	23.8797765501 | 20.9973676805 | 8.3082808914
	13.8573527199 | 19.2870786823 | 29.4819240267
	14.6417113659 | 12.8496467229 | 3.2114956846
	7.6741391471 | 9.1498613767 | 2.1777560989
	21.0954875292 | 22.1946349661 | 1.2081250878
	7.3071484354 | 11.3648653608 | 16.4650666466
	8.1531554515 | 9.0206653655 | 0.7525734510
	17.5377826988 | 19.5839813126 | 4.1869287672
	16.0668745556 | 16.8003045704 | 0.5379195866
	12.1911370473 | 10.4152197818 | 3.1538821339
	8.8726714451 | 6.1545315972 | 7.3882842331
	11.2864427278 | 13.1713967048 | 3.5530514955
	10.1091975389 | 21.7154379369 | 134.7048161762
	8.0182772777 | 11.9520669629 | 15.4747012870
	14.6978954500 | 10.7576440452 | 15.5255811327
	6.2137733467 | 8.5616994308 | 5.5127568961
	18.2282702253 | 16.5255767043 | 2.8991652266
	10.7750992010 | 16.3553962478 | 31.1397151304
	10.2547250236 | 17.6852277311 | 55.2123704862
	5.8496227769 | 7.5580416423 | 2.9186950196
	7.5810516990 | 13.3557687343 | 33.3473568376
	8.4908655969 | 10.6987092717 | 4.8745736926
	6.0780658615 | 8.3426045580 | 5.1281355079
	7.0879116947 | 10.2025339739 | 9.7008719420
