Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 493,493,493
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.43653369608452141648
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 8.1172464996 | 0.4335186982
	7.4588251313 | 7.7518356231 | 0.0858551483
	7.4588251313 | 7.0417229228 | 0.1739742523
	7.4588251313 | 7.6613924977 | 0.0410335380
	7.4588251313 | 7.7267789205 | 0.0717992332
	7.4588251313 | 7.6667477872 | 0.0432318309
	7.4588251313 | 7.3763601523 | 0.0068004728
	7.4588251313 | 7.7216346829 | 0.0690688604
	7.4588251313 | 7.4203618302 | 0.0014794255
	7.4588251313 | 7.4575234682 | 0.0000016943
	7.4588251313 | 7.3025653369 | 0.0244171233
	7.4588251313 | 7.8250032846 | 0.1340864400
	7.4588251313 | 5.7103979532 | 3.0569975970
	7.4588251313 | 7.8342943613 | 0.1409771427
	7.4588251313 | 7.4030859179 | 0.0031068599
	7.4588251313 | 7.9897680537 | 0.2819003869
	7.4588251313 | 7.8173460260 | 0.1285372320
	7.4588251313 | 8.2210509434 | 0.5809881887
	7.4588251313 | 8.2487018593 | 0.6239052455
	7.4588251313 | 6.1548187181 | 1.7004327257
	7.4588251313 | 8.0369762059 | 0.3342586651
	7.4588251313 | 5.8232313210 | 2.6751671124
	7.4588251313 | 8.1586581949 | 0.4897663169
	7.4588251313 | 7.7997958159 | 0.1162610078
	7.4588251313 | 7.3733841029 | 0.0073001693
	7.4588251313 | 8.0359412016 | 0.3330629587
	7.4588251313 | 7.7591572418 | 0.0901993766
	7.4588251313 | 8.2102683073 | 0.5646668468
	7.4588251313 | 7.5413419048 | 0.0068090179
	7.4588251313 | 7.8548631757 | 0.1568461326
	7.4588251313 | 6.9857088086 | 0.2238390548
	7.4588251313 | 7.7394315386 | 0.0787399558
	7.4588251313 | 7.5642528907 | 0.0111150125
	7.4588251313 | 8.6223151730 | 1.3537090771
	7.4588251313 | 8.1746439378 | 0.5123965638
	7.4588251313 | 8.0955554994 | 0.4054255617
	7.4588251313 | 6.3356938775 | 1.2614238133
	7.4588251313 | 7.8143768983 | 0.1264170590
	7.4588251313 | 5.7130056606 | 3.0478856243
	7.4588251313 | 6.9245688121 | 0.2854298146
