Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 82,82,82
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.77556671527807985456
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.9057934980 | 0.1997807208
	7.4588251313 | 7.5649863153 | 0.0112701970
	7.4588251313 | 6.3509395139 | 1.2274105411
	7.4588251313 | 8.3749778227 | 0.8393357539
	7.4588251313 | 7.8511887532 | 0.1539492118
	7.4588251313 | 7.7722617997 | 0.0982425451
	7.4588251313 | 6.8265936047 | 0.3997167032
	7.4588251313 | 8.1728989663 | 0.5099014419
	7.4588251313 | 7.7701439217 | 0.0969193893
	7.4588251313 | 7.6579606609 | 0.0396549592
	7.4588251313 | 7.9438717018 | 0.2352701756
	7.4588251313 | 6.6889569090 | 0.5926970798
	7.4588251313 | 6.6054968396 | 0.7281691734
	7.4588251313 | 6.1005443281 | 1.8449267402
	7.4588251313 | 7.8013250359 | 0.1173061847
	7.4588251313 | 6.6040117240 | 0.7307059613
	7.4588251313 | 7.8940891583 | 0.1894547732
	7.4588251313 | 6.1668264345 | 1.6692606324
	7.4588251313 | 8.0795823010 | 0.3853394638
	7.4588251313 | 6.7938075768 | 0.4422483478
	7.4588251313 | 7.8470390253 | 0.1507100275
	7.4588251313 | 6.2906744822 | 1.3645759389
	7.4588251313 | 8.5450554587 | 1.1798963242
	7.4588251313 | 7.6615334470 | 0.0410906613
	7.4588251313 | 7.5549051451 | 0.0092313691
	7.4588251313 | 5.6799773757 | 3.1642993377
	7.4588251313 | 5.9651804270 | 2.2309745027
	7.4588251313 | 8.1384856829 | 0.4619384654
	7.4588251313 | 8.0695423417 | 0.3729755111
	7.4588251313 | 7.5780615436 | 0.0142173220
	7.4588251313 | 7.1480716049 | 0.0965677542
	7.4588251313 | 8.1661893338 | 0.5003641150
	7.4588251313 | 7.7952311970 | 0.1131690410
	7.4588251313 | 7.6317525702 | 0.0299038991
	7.4588251313 | 8.4037214194 | 0.8928289953
	7.4588251313 | 8.0020454026 | 0.2950882631
	7.4588251313 | 7.4126827844 | 0.0021291162
	7.4588251313 | 6.5633731047 | 0.8018343319
	7.4588251313 | 8.2100879748 | 0.5643958601
	7.4588251313 | 7.3677942527 | 0.0082866209
