Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 411,411,411
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.67870844337832014759
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 5.6916920597 | 3.1227592927
	7.4588251313 | 7.6954043846 | 0.0559697431
	7.4588251313 | 6.5783833572 | 0.7751777176
	7.4588251313 | 7.6065603202 | 0.0218256860
	7.4588251313 | 7.6248435766 | 0.0275621242
	7.4588251313 | 7.9165478787 | 0.2095101135
	7.4588251313 | 6.1406384760 | 1.7376160583
	7.4588251313 | 8.0437108967 | 0.3420913586
	7.4588251313 | 6.1258689749 | 1.7767721149
	7.4588251313 | 7.7663243378 | 0.0945557620
	7.4588251313 | 7.6801253101 | 0.0489737692
	7.4588251313 | 7.4998394399 | 0.0016821735
	7.4588251313 | 8.0414673601 | 0.3394719668
	7.4588251313 | 7.8603860174 | 0.1612511452
	7.4588251313 | 7.6747711576 | 0.0466326863
	7.4588251313 | 7.7992119793 | 0.1158632063
	7.4588251313 | 7.7070486371 | 0.0616149089
	7.4588251313 | 7.4497154932 | 0.0000829855
	7.4588251313 | 6.2818147109 | 1.3853535296
	7.4588251313 | 7.6542106898 | 0.0381755165
	7.4588251313 | 7.7607060596 | 0.0911320949
	7.4588251313 | 8.2220459641 | 0.5825060397
	7.4588251313 | 8.1709141209 | 0.5070707291
	7.4588251313 | 7.7706790424 | 0.0972528619
	7.4588251313 | 5.9424652016 | 2.2993474364
	7.4588251313 | 8.0606165349 | 0.3621528935
	7.4588251313 | 7.4907276385 | 0.0010177700
	7.4588251313 | 7.7955385136 | 0.1133759019
	7.4588251313 | 8.2317536135 | 0.5974184386
	7.4588251313 | 8.1931633914 | 0.5392526803
	7.4588251313 | 7.6399334876 | 0.0328002367
	7.4588251313 | 7.9569949595 | 0.2481731778
	7.4588251313 | 6.1779412931 | 1.6406634068
	7.4588251313 | 7.4567501865 | 0.0000043054
	7.4588251313 | 6.3966439796 | 1.1282287990
	7.4588251313 | 8.0605301083 | 0.3620488794
	7.4588251313 | 6.3067035367 | 1.3273841686
	7.4588251313 | 6.3324889104 | 1.2686332825
	7.4588251313 | 7.9881084490 | 0.2801408304
	7.4588251313 | 7.6796574358 | 0.0487669067
