Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 378,378,378
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 25.23616321337253864954
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 48.3563734453 | 7.3123786349
	3.6193580194 | 5.8315999046 | 4.8940141585
	14.8101968258 | 16.5887550773 | 3.1632694539
	95.6802585245 | 92.9317041694 | 7.5545510427
	80.7599408181 | 79.7318600002 | 1.0569501681
	151.9124776000 | 147.7595652823 | 17.2466807183
	38.1071303166 | 35.6148744535 | 6.2113392871
	60.5283449415 | 54.1113788491 | 41.1774538320
	15.7713610460 | 15.4750442434 | 0.0878036475
	26.9295441315 | 26.1943527733 | 0.5405063332
	45.3353975536 | 41.9188574688 | 11.6727461516
	26.9394855072 | 24.8653787230 | 4.3019189523
	18.7386443260 | 17.2883951102 | 2.1032227879
	12.9336643570 | 14.6392361698 | 2.9089752086
	14.2649027747 | 19.5286655048 | 27.7071980792
	41.8627761972 | 40.4148607398 | 2.0964591720
	23.8797765501 | 28.7252924961 | 23.4790247827
	13.8573527199 | 17.2872345140 | 11.7640891219
	14.6417113659 | 20.7460490403 | 37.2629384437
	7.6741391471 | 5.2037513571 | 6.1028158331
	21.0954875292 | 18.8746471288 | 4.9321320841
	7.3071484354 | 11.0538464890 | 14.0377463049
	8.1531554515 | 9.5532081655 | 1.9601476020
	17.5377826988 | 17.9217271876 | 0.1474133705
	16.0668745556 | 14.1497108612 | 3.6755166311
	12.1911370473 | 13.7192953368 | 2.3352677579
	8.8726714451 | 15.6890871582 | 46.4635231732
	11.2864427278 | 12.0958055986 | 0.6550682566
	10.1091975389 | 21.0058404742 | 118.7368272607
	8.0182772777 | 14.7908869175 | 45.8682413324
	14.6978954500 | 14.7654398896 | 0.0045622513
	6.2137733467 | 8.3708562593 | 4.6530066916
	18.2282702253 | 17.4109886789 | 0.6679491262
	10.7750992010 | 8.8909264433 | 3.5501069809
	10.2547250236 | 15.6863129188 | 29.5021470632
	5.8496227769 | 11.7189610880 | 34.4491322101
	7.5810516990 | 14.8749109368 | 53.2003825814
	8.4908655969 | 7.2360202502 | 1.5746368442
	6.0780658615 | 12.0844917212 | 36.0771516083
	7.0879116947 | 11.0538464890 | 15.7286387923
