Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 390,390,390
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 23.21441638371739557556
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 42.5297059413 | 9.7501716679
	3.6193580194 | 10.4567676611 | 46.7501706088
	14.8101968258 | 11.6108879621 | 10.2355772058
	95.6802585245 | 91.9018197435 | 14.2765996212
	80.7599408181 | 80.4684864921 | 0.0849456241
	151.9124776000 | 144.5118787839 | 54.7688628374
	38.1071303166 | 41.9770078318 | 14.9759519827
	60.5283449415 | 63.2029147971 | 7.1533239125
	15.7713610460 | 15.6522129816 | 0.0141962613
	26.9295441315 | 24.8699398648 | 4.2419697352
	45.3353975536 | 51.0613337387 | 32.7863451956
	26.9394855072 | 30.6860527117 | 14.0367658172
	18.7386443260 | 19.9546965192 | 1.4787829365
	12.9336643570 | 12.7649369813 | 0.0284689273
	14.2649027747 | 12.7649369813 | 2.2498973814
	41.8627761972 | 39.9936447759 | 3.4936522701
	23.8797765501 | 25.5327958043 | 2.7324726546
	13.8573527199 | 13.1313464625 | 0.5270850857
	14.6417113659 | 14.6825851264 | 0.0016706643
	7.6741391471 | 17.3184307397 | 93.0123603222
	21.0954875292 | 20.4795164770 | 0.3794203372
	7.3071484354 | 12.4599636182 | 26.5515043084
	8.1531554515 | 9.2498321431 | 1.2026997659
	17.5377826988 | 17.9520198596 | 0.1715924254
	16.0668745556 | 15.6809656536 | 0.1489256806
	12.1911370473 | 12.6019541031 | 0.1687706533
	8.8726714451 | 11.1457050802 | 5.1666819062
	11.2864427278 | 10.6565724539 | 0.3967365619
	10.1091975389 | 10.2078787694 | 0.0097379852
	8.0182772777 | 17.0011131272 | 80.6913398997
	14.6978954500 | 16.4791105826 | 3.1727273486
	6.2137733467 | 8.2625462649 | 4.1974704703
	18.2282702253 | 18.7881806676 | 0.3134997034
	10.7750992010 | 15.8097291732 | 25.3474989564
	10.2547250236 | 11.7105392720 | 2.1193951258
	5.8496227769 | 10.7713544595 | 24.2234427554
	7.5810516990 | 8.7625922110 | 1.3960379816
	8.4908655969 | 14.3436818500 | 34.2554580934
	6.0780658615 | 6.1950773486 | 0.0136916881
	7.0879116947 | 11.1355314494 | 16.3832256779
