Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 348,348,348
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.42995029833445563838
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.3690647248 | 0.0080569306
	7.4588251313 | 8.0682295282 | 0.3713737190
	7.4588251313 | 7.5367732158 | 0.0060759039
	7.4588251313 | 7.7242109330 | 0.0704296237
	7.4588251313 | 7.4936699019 | 0.0012141580
	7.4588251313 | 8.0880758138 | 0.3959564214
	7.4588251313 | 7.7210362871 | 0.0687546902
	7.4588251313 | 8.1051722616 | 0.4177646128
	7.4588251313 | 8.7401604714 | 1.6418202538
	7.4588251313 | 8.2426610309 | 0.6143987175
	7.4588251313 | 7.8683665482 | 0.1677241722
	7.4588251313 | 8.7123183089 | 1.5712451464
	7.4588251313 | 6.3548227298 | 1.2188213024
	7.4588251313 | 8.0371456794 | 0.3344546564
	7.4588251313 | 5.8928914402 | 2.4521483248
	7.4588251313 | 7.7044147306 | 0.0603142513
	7.4588251313 | 8.0109070387 | 0.3047944325
	7.4588251313 | 7.7970145021 | 0.1143720505
	7.4588251313 | 6.1690669797 | 1.6634760895
	7.4588251313 | 7.6972388743 | 0.0568411129
	7.4588251313 | 7.9129640964 | 0.2062421996
	7.4588251313 | 7.7413556364 | 0.0798234863
	7.4588251313 | 7.7374250599 | 0.0776179202
	7.4588251313 | 8.2941007842 | 0.6976854164
	7.4588251313 | 7.5467775666 | 0.0077356309
	7.4588251313 | 7.6333969201 | 0.0304753095
	7.4588251313 | 6.4242700719 | 1.0703041709
	7.4588251313 | 8.3253782880 | 0.7509143734
	7.4588251313 | 7.5798527827 | 0.0146476924
	7.4588251313 | 8.1032876116 | 0.4153318885
	7.4588251313 | 8.0555110101 | 0.3560340379
	7.4588251313 | 7.9656331658 | 0.2568543839
	7.4588251313 | 7.7507780501 | 0.0852365068
	7.4588251313 | 8.1862781535 | 0.5291878995
	7.4588251313 | 6.2057365891 | 1.5702308946
	7.4588251313 | 7.8615398970 | 0.1621791825
	7.4588251313 | 6.2613023910 | 1.4340607134
	7.4588251313 | 8.0412597142 | 0.3392300434
	7.4588251313 | 7.4668145983 | 0.0000638316
	7.4588251313 | 7.4826472648 | 0.0005674940
