Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 54,54,54
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 28.07142764877479379493
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 42.6873453599 | 8.7905553341
	3.6193580194 | 8.9765216651 | 28.6992023272
	14.8101968258 | 12.3457936292 | 6.0732831157
	95.6802585245 | 94.3166430179 | 1.8594472498
	80.7599408181 | 78.5778869394 | 4.7613591296
	151.9124776000 | 146.2996421934 | 31.5039213011
	38.1071303166 | 31.1475838792 | 48.4352866141
	60.5283449415 | 60.7481186423 | 0.0483004796
	15.7713610460 | 19.6548899580 | 15.0817968102
	26.9295441315 | 27.7080198676 | 0.6060244718
	45.3353975536 | 45.8372472416 | 0.2518531093
	26.9394855072 | 21.7177747330 | 27.2662634101
	18.7386443260 | 16.8949607212 | 3.3991692346
	12.9336643570 | 13.3680194007 | 0.1886643040
	14.2649027747 | 21.6641050329 | 54.7481940576
	41.8627761972 | 42.0937740187 | 0.0533599935
	23.8797765501 | 20.2970772886 | 12.8357339986
	13.8573527199 | 18.0550617377 | 17.6207609985
	14.6417113659 | 13.6091271374 | 1.0662301890
	7.6741391471 | 9.6727697874 | 3.9945244365
	21.0954875292 | 16.4909572369 | 21.2016992134
	7.3071484354 | 11.1645620803 | 14.8796400282
	8.1531554515 | 8.3909271548 | 0.0565353829
	17.5377826988 | 21.6389448416 | 16.8195309215
	16.0668745556 | 15.3738400447 | 0.4802968332
	12.1911370473 | 13.5365478584 | 1.8101302508
	8.8726714451 | 14.8844808381 | 36.1418521775
	11.2864427278 | 19.7463056031 | 71.5692798683
	10.1091975389 | 20.5048221399 | 108.0690108449
	8.0182772777 | 10.3600069802 | 5.4836979997
	14.6978954500 | 15.5043455588 | 0.6503617780
	6.2137733467 | 8.8810583411 | 7.1144092414
	18.2282702253 | 21.6495769117 | 11.7053394425
	10.7750992010 | 20.2407245407 | 89.5980630707
	10.2547250236 | 10.0261651196 | 0.0522396297
	5.8496227769 | 11.7242186486 | 34.5108766563
	7.5810516990 | 10.7234579480 | 9.8747170338
	8.4908655969 | 10.1268861783 | 2.6765633427
	6.0780658615 | 15.0930946145 | 81.2707434186
	7.0879116947 | 9.6871678463 | 6.7561325415
