Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 258,258,258
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.29656663404711913756
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.9365868923 | 0.2282563003
	7.4588251313 | 6.2656606291 | 1.4236415294
	7.4588251313 | 7.9489937209 | 0.2402652462
	7.4588251313 | 6.7118962522 | 0.5579027504
	7.4588251313 | 6.3483247192 | 1.2332111652
	7.4588251313 | 7.2944526615 | 0.0270183088
	7.4588251313 | 7.6993099224 | 0.0578329348
	7.4588251313 | 7.8469176969 | 0.1506158395
	7.4588251313 | 8.0398763047 | 0.3376204662
	7.4588251313 | 7.7471160214 | 0.0831116373
	7.4588251313 | 7.6862188230 | 0.0517078910
	7.4588251313 | 7.9022396077 | 0.1966163979
	7.4588251313 | 7.6919494947 | 0.0543469688
	7.4588251313 | 7.5660509248 | 0.0114973708
	7.4588251313 | 7.5908518310 | 0.0174310494
	7.4588251313 | 7.7447800099 | 0.0817701926
	7.4588251313 | 7.7785557331 | 0.1022276577
	7.4588251313 | 7.7173950667 | 0.0668584115
	7.4588251313 | 6.0535546704 | 1.9747850682
	7.4588251313 | 8.0050437561 | 0.2983547861
	7.4588251313 | 6.3217363024 | 1.2929710048
	7.4588251313 | 8.1187674334 | 0.4355238421
	7.4588251313 | 7.8285799388 | 0.1367186177
	7.4588251313 | 7.6211440468 | 0.0263474303
	7.4588251313 | 7.7756858408 | 0.1004007092
	7.4588251313 | 6.6784878038 | 0.6089263447
	7.4588251313 | 8.2913363985 | 0.6930750100
	7.4588251313 | 6.3416129827 | 1.2481629850
	7.4588251313 | 7.5230930082 | 0.0041303600
	7.4588251313 | 8.4532196416 | 0.9888204421
	7.4588251313 | 7.7374450847 | 0.0776290785
	7.4588251313 | 7.8489795743 | 0.1522204894
	7.4588251313 | 7.5031846741 | 0.0019677690
	7.4588251313 | 6.0407870220 | 2.0108320793
	7.4588251313 | 8.2063112697 | 0.5587355271
	7.4588251313 | 7.8826705891 | 0.1796449722
	7.4588251313 | 6.6262386657 | 0.6932002226
	7.4588251313 | 7.7071505207 | 0.0616654990
	7.4588251313 | 6.0895148243 | 1.8750107168
	7.4588251313 | 7.8044112547 | 0.1194297687
