Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 471,471,471
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 30.85072198363860707104
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 43.7075898234 | 3.7816348647
	3.6193580194 | 7.4470514084 | 14.6512366801
	14.8101968258 | 17.4933872551 | 7.1995108796
	95.6802585245 | 96.7051439529 | 1.0503901413
	80.7599408181 | 73.2195698289 | 56.8571946548
	151.9124776000 | 149.6753177779 | 5.0048840698
	38.1071303166 | 37.1443189298 | 0.9270057665
	60.5283449415 | 56.6073595827 | 15.3741261841
	15.7713610460 | 15.1547890569 | 0.3801610177
	26.9295441315 | 25.4287428278 | 2.2524045530
	45.3353975536 | 44.6954704824 | 0.4095066565
	26.9394855072 | 25.5673230851 | 1.8828297126
	18.7386443260 | 18.7124604916 | 0.0006855932
	12.9336643570 | 24.5589757952 | 135.1478660340
	14.2649027747 | 18.2290100505 | 15.7141464939
	41.8627761972 | 43.1075431004 | 1.5494446432
	23.8797765501 | 23.8440635035 | 0.0012754217
	13.8573527199 | 20.3753311295 | 42.4840425485
	14.6417113659 | 13.2450228749 | 1.9507387409
	7.6741391471 | 13.7076812999 | 36.4036309097
	21.0954875292 | 20.4884133677 | 0.3685390376
	7.3071484354 | 15.7359994815 | 71.0455299568
	8.1531554515 | 9.1561294662 | 1.0059568742
	17.5377826988 | 15.4134935406 | 4.5126044277
	16.0668745556 | 18.2723027256 | 4.8639134131
	12.1911370473 | 10.5984363036 | 2.5366956588
	8.8726714451 | 9.5050072402 | 0.3998485578
	11.2864427278 | 27.0273554099 | 247.7763320640
	10.1091975389 | 10.2398120422 | 0.0170601485
	8.0182772777 | 9.6144703951 | 2.5478324681
	14.6978954500 | 15.8636337008 | 1.3589456695
	6.2137733467 | 8.6949397641 | 6.1561867907
	18.2282702253 | 20.1365212020 | 3.6414217900
	10.7750992010 | 14.9411225043 | 17.3557501633
	10.2547250236 | 12.9014861571 | 7.0053444975
	5.8496227769 | 20.4861418777 | 214.2276913893
	7.5810516990 | 9.8735335671 | 5.2554731156
	8.4908655969 | 11.0438675225 | 6.5178188321
	6.0780658615 | 8.1728154534 | 4.3879758529
	7.0879116947 | 9.8742014569 | 7.7634106387
