Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 289,289,289
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.39801785652221166600
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.8537128394 | 0.1559363020
	7.4588251313 | 7.4323465609 | 0.0007011147
	7.4588251313 | 7.4701220649 | 0.0001276207
	7.4588251313 | 7.3442583819 | 0.0131255401
	7.4588251313 | 7.0435934744 | 0.1724173288
	7.4588251313 | 7.6373086304 | 0.0318563594
	7.4588251313 | 7.9370120010 | 0.2286626824
	7.4588251313 | 7.6261276451 | 0.0279901311
	7.4588251313 | 8.0648102294 | 0.3672179391
	7.4588251313 | 7.5687219994 | 0.0120773216
	7.4588251313 | 7.3984406224 | 0.0036462889
	7.4588251313 | 7.5933214958 | 0.0180892721
	7.4588251313 | 7.3427493016 | 0.0134735982
	7.4588251313 | 7.7197774172 | 0.0680960955
	7.4588251313 | 7.6377964924 | 0.0320307481
	7.4588251313 | 7.7755041703 | 0.1002856138
	7.4588251313 | 7.9436939323 | 0.2350977542
	7.4588251313 | 6.8071779212 | 0.4246440864
	7.4588251313 | 7.4426061380 | 0.0002630557
	7.4588251313 | 5.5906473522 | 3.4900882142
	7.4588251313 | 7.9543510245 | 0.2455459109
	7.4588251313 | 6.1658274090 | 1.6718431099
	7.4588251313 | 7.4155388692 | 0.0018737005
	7.4588251313 | 8.7257150763 | 1.6050101327
	7.4588251313 | 5.8204815062 | 2.6841698338
	7.4588251313 | 7.6670950871 | 0.0433763745
	7.4588251313 | 5.7151452519 | 3.0404195216
	7.4588251313 | 7.6771024318 | 0.0476449799
	7.4588251313 | 8.1262684839 | 0.4454806289
	7.4588251313 | 7.9821968241 | 0.2739179288
	7.4588251313 | 7.8437687888 | 0.1481816195
	7.4588251313 | 6.4326119008 | 1.0531135943
	7.4588251313 | 7.6329910345 | 0.0303337618
	7.4588251313 | 7.8846319892 | 0.1813114803
	7.4588251313 | 7.6094149260 | 0.0226772863
	7.4588251313 | 6.2565823415 | 1.4453877255
	7.4588251313 | 8.1177309024 | 0.4341568153
	7.4588251313 | 7.9174458888 | 0.2103329992
	7.4588251313 | 7.0294693715 | 0.1843463685
	7.4588251313 | 7.8802634150 | 0.1776102270
