Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 77,77,77
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.42024566420147912993
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.8000262943 | 0.1164182337
	7.4588251313 | 7.4801063899 | 0.0004528920
	7.4588251313 | 7.8989387754 | 0.1937000198
	7.4588251313 | 7.8258422195 | 0.1347015430
	7.4588251313 | 7.5753146681 | 0.0135698122
	7.4588251313 | 8.1771658459 | 0.5160133822
	7.4588251313 | 8.5514815626 | 1.1938980768
	7.4588251313 | 8.3077070175 | 0.7206004568
	7.4588251313 | 7.3812153348 | 0.0060232805
	7.4588251313 | 7.7458098115 | 0.0823602067
	7.4588251313 | 8.0893981228 | 0.3976222977
	7.4588251313 | 7.9495287762 | 0.2407900671
	7.4588251313 | 8.0063310805 | 0.2997627645
	7.4588251313 | 7.6506640119 | 0.0368021561
	7.4588251313 | 5.8566862734 | 2.5668489200
	7.4588251313 | 7.5340475786 | 0.0056584166
	7.4588251313 | 8.2271535695 | 0.5903285890
	7.4588251313 | 8.1437332453 | 0.4690991246
	7.4588251313 | 7.8376516036 | 0.1435094961
	7.4588251313 | 7.0769905071 | 0.1457976803
	7.4588251313 | 6.2353129562 | 1.4969820426
	7.4588251313 | 7.3402378555 | 0.0140629420
	7.4588251313 | 7.6173901681 | 0.0251428709
	7.4588251313 | 8.1073721238 | 0.4206132015
	7.4588251313 | 7.4290951904 | 0.0008838694
	7.4588251313 | 7.6334360753 | 0.0304889818
	7.4588251313 | 7.8808995823 | 0.1781468422
	7.4588251313 | 7.7276475693 | 0.0722655032
	7.4588251313 | 7.6214505820 | 0.0264470372
	7.4588251313 | 5.9306696702 | 2.3352591132
	7.4588251313 | 7.8604483679 | 0.1613012242
	7.4588251313 | 7.4681132392 | 0.0000862689
	7.4588251313 | 7.4155626109 | 0.0018716457
	7.4588251313 | 7.4145428832 | 0.0019609175
	7.4588251313 | 5.6369333373 | 3.3192897092
	7.4588251313 | 6.1198703426 | 1.7927999262
	7.4588251313 | 7.8413894971 | 0.1463554940
	7.4588251313 | 7.7033218324 | 0.0597786369
	7.4588251313 | 8.1419915621 | 0.4667163722
	7.4588251313 | 6.4032865400 | 1.1141617176
