Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 454,454,454
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.66139978864804138681
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 6.2092290786 | 1.5614902949
	7.4588251313 | 8.0409828617 | 0.3389076230
	7.4588251313 | 7.5214079785 | 0.0039166128
	7.4588251313 | 7.8285027394 | 0.1366615340
	7.4588251313 | 7.5082110672 | 0.0024389707
	7.4588251313 | 8.3315509926 | 0.7616504291
	7.4588251313 | 7.6456707559 | 0.0349112874
	7.4588251313 | 7.6226944511 | 0.0268531540
	7.4588251313 | 7.4145915756 | 0.0019566074
	7.4588251313 | 8.0231136940 | 0.3184215820
	7.4588251313 | 7.9093067891 | 0.2029337240
	7.4588251313 | 6.2058348643 | 1.5699846091
	7.4588251313 | 6.4419504944 | 1.0340340271
	7.4588251313 | 5.9544178110 | 2.2632413854
	7.4588251313 | 7.4402884969 | 0.0003436068
	7.4588251313 | 8.3968593247 | 0.8799081479
	7.4588251313 | 7.6376825440 | 0.0319899741
	7.4588251313 | 7.4628174400 | 0.0000159385
	7.4588251313 | 7.6173532428 | 0.0251311622
	7.4588251313 | 6.3973922550 | 1.1266397510
	7.4588251313 | 8.2235218345 | 0.5847610479
	7.4588251313 | 7.9362957903 | 0.2279782303
	7.4588251313 | 7.6202779740 | 0.0260670204
	7.4588251313 | 8.0229458566 | 0.3182321927
	7.4588251313 | 7.6660327857 | 0.0429350120
	7.4588251313 | 7.4786433068 | 0.0003927601
	7.4588251313 | 5.9636832466 | 2.2354492553
	7.4588251313 | 8.0362158366 | 0.3333800266
	7.4588251313 | 8.0493114837 | 0.3486741324
	7.4588251313 | 7.8429278927 | 0.1475349313
	7.4588251313 | 7.8486127272 | 0.1519343699
	7.4588251313 | 6.2975783448 | 1.3484940990
	7.4588251313 | 7.7521174903 | 0.0860204079
	7.4588251313 | 8.0508538682 | 0.3504980253
	7.4588251313 | 7.6422043947 | 0.0336279543
	7.4588251313 | 7.6890761430 | 0.0530155284
	7.4588251313 | 6.1935043401 | 1.6010367045
	7.4588251313 | 6.2021615229 | 1.5792034246
	7.4588251313 | 6.0683970747 | 1.9332901806
	7.4588251313 | 7.3903250250 | 0.0046922646
