Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 221,221,221
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.72020619082616388340
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.4440621404 | 0.0002179459
	7.4588251313 | 8.3211258950 | 0.7435626071
	7.4588251313 | 7.5261023609 | 0.0045262256
	7.4588251313 | 7.6267258714 | 0.0281906585
	7.4588251313 | 8.6893118926 | 1.5140976698
	7.4588251313 | 8.6290404916 | 1.3694039896
	7.4588251313 | 7.5252981974 | 0.0044186685
	7.4588251313 | 7.7934588364 | 0.1119797166
	7.4588251313 | 8.0941976296 | 0.4036982117
	7.4588251313 | 6.5099956830 | 0.9002773219
	7.4588251313 | 7.6936679972 | 0.0551511717
	7.4588251313 | 7.0616270979 | 0.1577662777
	7.4588251313 | 6.8117506226 | 0.4187054198
	7.4588251313 | 5.9835645339 | 2.1763938301
	7.4588251313 | 6.2336432591 | 1.5010706198
	7.4588251313 | 6.1456978609 | 1.7243032283
	7.4588251313 | 7.7995624835 | 0.1161019432
	7.4588251313 | 8.1361562981 | 0.4587775095
	7.4588251313 | 7.7707106199 | 0.0972725580
	7.4588251313 | 6.7585146753 | 0.4904347348
	7.4588251313 | 5.6085853650 | 3.4233871929
	7.4588251313 | 6.3606309003 | 1.2060305689
	7.4588251313 | 6.8109106878 | 0.4197931261
	7.4588251313 | 6.3212642608 | 1.2940447340
	7.4588251313 | 7.2350614216 | 0.0500701978
	7.4588251313 | 7.3391557022 | 0.0143207723
	7.4588251313 | 7.1745171130 | 0.0808310493
	7.4588251313 | 7.5233602917 | 0.0041647869
	7.4588251313 | 7.4071298248 | 0.0026724047
	7.4588251313 | 7.4350399196 | 0.0005657363
	7.4588251313 | 6.2130417588 | 1.5519762112
	7.4588251313 | 6.9935404963 | 0.2164897916
	7.4588251313 | 7.6434984254 | 0.0341042256
	7.4588251313 | 7.8928232974 | 0.1883544082
	7.4588251313 | 8.0220879894 | 0.3172650473
	7.4588251313 | 6.6397458280 | 0.6708909050
	7.4588251313 | 7.0207304867 | 0.1919269177
	7.4588251313 | 7.4687035191 | 0.0000975825
	7.4588251313 | 8.0359589161 | 0.3330834055
	7.4588251313 | 7.5214918040 | 0.0039271119
