Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 71,71,71
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.64188487893907186788
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 6.2411841140 | 1.4826496469
	7.4588251313 | 7.9692999059 | 0.2605844955
	7.4588251313 | 6.0747535122 | 1.9156542468
	7.4588251313 | 7.6279086683 | 0.0285892425
	7.4588251313 | 7.8018394440 | 0.1176588187
	7.4588251313 | 7.4767466065 | 0.0003211793
	7.4588251313 | 7.4802626326 | 0.0004595665
	7.4588251313 | 7.9865322835 | 0.2784748385
	7.4588251313 | 7.4089805596 | 0.0024844813
	7.4588251313 | 7.2834813766 | 0.0307454323
	7.4588251313 | 7.7860886860 | 0.1071014343
	7.4588251313 | 8.0917588287 | 0.4006050653
	7.4588251313 | 6.0467290952 | 1.9940152151
	7.4588251313 | 7.7343512731 | 0.0759146548
	7.4588251313 | 7.6175847597 | 0.0252046196
	7.4588251313 | 6.6189792636 | 0.7053410815
	7.4588251313 | 5.8630160674 | 2.5466065683
	7.4588251313 | 5.9884314135 | 2.1620576852
	7.4588251313 | 7.3112786280 | 0.0217699706
	7.4588251313 | 7.5935120076 | 0.0181405547
	7.4588251313 | 7.6112664970 | 0.0232383700
	7.4588251313 | 6.2424063439 | 1.4796746663
	7.4588251313 | 7.9627507347 | 0.2539410138
	7.4588251313 | 7.6199475341 | 0.0259604287
	7.4588251313 | 8.2818836881 | 0.6774253879
	7.4588251313 | 7.4432902451 | 0.0002413327
	7.4588251313 | 7.7907307599 | 0.1101613463
	7.4588251313 | 7.3019964016 | 0.0245952505
	7.4588251313 | 7.6304421934 | 0.0294524160
	7.4588251313 | 6.7445566734 | 0.5101794300
	7.4588251313 | 7.6015586415 | 0.0203728549
	7.4588251313 | 6.3405700288 | 1.2504944743
	7.4588251313 | 7.7914787707 | 0.1106584438
	7.4588251313 | 5.7154210374 | 3.0394578347
	7.4588251313 | 7.3272491804 | 0.0173122308
	7.4588251313 | 6.4677527487 | 0.9822244674
	7.4588251313 | 6.7727593462 | 0.4706862615
	7.4588251313 | 7.5780094771 | 0.0142049083
	7.4588251313 | 7.8249426637 | 0.1340420476
	7.4588251313 | 7.9042387213 | 0.1983932662
