Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 145,145,145
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 23.31702722306558328569
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 46.9173843202 | 1.6006093071
	3.6193580194 | 8.9326297786 | 28.2308567867
	14.8101968258 | 13.8608670458 | 0.9012270312
	95.6802585245 | 93.2723441456 | 5.7980516559
	80.7599408181 | 75.2155180343 | 30.7406240049
	151.9124776000 | 147.8740233813 | 16.3091124766
	38.1071303166 | 37.1498517300 | 0.9163822924
	60.5283449415 | 59.4641569079 | 1.1324961710
	15.7713610460 | 18.4656208288 | 7.2590357772
	26.9295441315 | 28.7236313549 | 3.2187489651
	45.3353975536 | 44.4666930894 | 0.7546474462
	26.9394855072 | 33.5903936124 | 44.2345786226
	18.7386443260 | 18.2351301079 | 0.2535265678
	12.9336643570 | 15.3045151791 | 5.6209336207
	14.2649027747 | 16.3992199600 | 4.5553098476
	41.8627761972 | 37.7226443621 | 17.1406916126
	23.8797765501 | 22.4341137314 | 2.0899409854
	13.8573527199 | 19.0225323566 | 26.6790806797
	14.6417113659 | 15.3562581336 | 0.5105770833
	7.6741391471 | 10.3937609829 | 7.3963429297
	21.0954875292 | 18.6849615024 | 5.8106357260
	7.3071484354 | 14.6179004255 | 53.4470946610
	8.1531554515 | 16.1499510005 | 63.9487390535
	17.5377826988 | 15.3139592572 | 4.9453906992
	16.0668745556 | 14.5306182262 | 2.3600835096
	12.1911370473 | 12.7849007095 | 0.3525552866
	8.8726714451 | 11.4348811553 | 6.5649185989
	11.2864427278 | 18.7059536847 | 55.0491428393
	10.1091975389 | 13.7277154035 | 13.0936715367
	8.0182772777 | 10.6535075605 | 6.9444386434
	14.6978954500 | 17.2460473444 | 6.4930780770
	6.2137733467 | 8.3938089141 | 4.7525550749
	18.2282702253 | 15.7304539007 | 6.2390863917
	10.7750992010 | 14.0547593338 | 10.7561705864
	10.2547250236 | 10.9512578105 | 0.4851579231
	5.8496227769 | 8.7365257510 | 8.3342087821
	7.5810516990 | 9.2886839450 | 2.9160078876
	8.4908655969 | 16.4485454857 | 63.3246692126
	6.0780658615 | 8.8345014145 | 7.5979369581
	7.0879116947 | 10.9512578105 | 14.9254432099
