Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 118,118,118
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 19.76590962637292392401
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 44.4797820419 | 1.3746399108
	3.6193580194 | 4.7872485618 | 1.3639683190
	14.8101968258 | 18.2751398720 | 12.0058303129
	95.6802585245 | 92.3484726967 | 11.1007968021
	80.7599408181 | 81.9138533107 | 1.3315140406
	151.9124776000 | 148.5344671599 | 11.4109545338
	38.1071303166 | 38.3361416013 | 0.0524461685
	60.5283449415 | 60.7029594727 | 0.0304902345
	15.7713610460 | 15.1455253001 | 0.3916703809
	26.9295441315 | 31.2925067457 | 19.0354427731
	45.3353975536 | 48.7136188390 | 11.4123790526
	26.9394855072 | 23.5442371226 | 11.5277115937
	18.7386443260 | 17.7626244699 | 0.9526147594
	12.9336643570 | 15.8641158472 | 8.5875459365
	14.2649027747 | 14.4402921140 | 0.0307614203
	41.8627761972 | 40.9280308915 | 0.8737487866
	23.8797765501 | 22.7118096006 | 1.3641467952
	13.8573527199 | 12.4636773073 | 1.9423311557
	14.6417113659 | 14.9076319003 | 0.0707137306
	7.6741391471 | 9.4606063619 | 3.1914651097
	21.0954875292 | 20.4736639999 | 0.3866645016
	7.3071484354 | 8.6827272589 | 1.8922170996
	8.1531554515 | 10.5010413269 | 5.5125680843
	17.5377826988 | 29.9152085181 | 153.2006699136
	16.0668745556 | 15.7519334486 | 0.0991879009
	12.1911370473 | 11.7468926950 | 0.1973530445
	8.8726714451 | 9.5548184145 | 0.4653244879
	11.2864427278 | 9.9636370228 | 1.7498149333
	10.1091975389 | 10.4986240180 | 0.1516529826
	8.0182772777 | 13.9522692811 | 35.2122610962
	14.6978954500 | 18.9402811810 | 17.9978366907
	6.2137733467 | 7.2803286688 | 1.1375402550
	18.2282702253 | 17.0926069328 | 1.2897311141
	10.7750992010 | 15.4552271810 | 21.9035979083
	10.2547250236 | 12.0995068241 | 3.4032198912
	5.8496227769 | 5.7366945618 | 0.0127527818
	7.5810516990 | 12.3079390921 | 22.3434644274
	8.4908655969 | 13.0951438750 | 21.1993784620
	6.0780658615 | 7.5667326373 | 2.2161287695
	7.0879116947 | 8.5941146017 | 2.2686471969
