Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 83,83,83
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.86128922393075413311
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.7396756988 | 0.0788770413
	7.4588251313 | 6.1764808864 | 1.6444067623
	7.4588251313 | 7.8344668229 | 0.1411066805
	7.4588251313 | 6.2269030527 | 1.5176320076
	7.4588251313 | 7.4616512679 | 0.0000079870
	7.4588251313 | 5.6039689214 | 3.4404915592
	7.4588251313 | 7.3371819322 | 0.0147970679
	7.4588251313 | 7.9205719207 | 0.2132100976
	7.4588251313 | 8.4931981184 | 1.0699274764
	7.4588251313 | 8.6478319692 | 1.4137372607
	7.4588251313 | 6.9028901694 | 0.3090636818
	7.4588251313 | 6.2886479600 | 1.3693146121
	7.4588251313 | 7.6207612074 | 0.0262232927
	7.4588251313 | 5.8906692903 | 2.4591127417
	7.4588251313 | 8.0375363523 | 0.3349066773
	7.4588251313 | 6.2377164687 | 1.4911063657
	7.4588251313 | 8.2418980184 | 0.6132031465
	7.4588251313 | 6.9153057310 | 0.2954133385
	7.4588251313 | 7.5668112389 | 0.0116609994
	7.4588251313 | 7.6126191305 | 0.0236525942
	7.4588251313 | 6.0435152542 | 2.0031020483
	7.4588251313 | 6.5400123243 | 0.8442169744
	7.4588251313 | 7.8929296602 | 0.1884467420
	7.4588251313 | 7.9682811493 | 0.2595454343
	7.4588251313 | 6.9330551033 | 0.2764341223
	7.4588251313 | 8.2588289492 | 0.6400061087
	7.4588251313 | 7.8790059164 | 0.1765518922
	7.4588251313 | 7.7491019072 | 0.0842606066
	7.4588251313 | 7.5092532254 | 0.0025429927
	7.4588251313 | 7.8068452437 | 0.1211179986
	7.4588251313 | 7.9259988720 | 0.2182513041
	7.4588251313 | 7.4290587862 | 0.0008860353
	7.4588251313 | 7.8301448962 | 0.1378783678
	7.4588251313 | 7.9923163438 | 0.2846128739
	7.4588251313 | 7.8395495644 | 0.1449510939
	7.4588251313 | 7.3997533143 | 0.0034894796
	7.4588251313 | 7.9539633592 | 0.2451618648
	7.4588251313 | 6.4329626531 | 1.0523938241
	7.4588251313 | 8.1050604582 | 0.4176200977
	7.4588251313 | 7.7094476900 | 0.0628116669
