Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 14,14,14
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.52192916906051767256
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.1854567952 | 0.0747302472
	7.4588251313 | 8.0117563694 | 0.3057329541
	7.4588251313 | 7.6246246142 | 0.0274894685
	7.4588251313 | 7.3178673628 | 0.0198690925
	7.4588251313 | 5.9319080667 | 2.3314757222
	7.4588251313 | 7.5316017470 | 0.0052964358
	7.4588251313 | 7.7251930953 | 0.0709518923
	7.4588251313 | 6.4317701410 | 1.0548419530
	7.4588251313 | 6.3575739511 | 1.2127541619
	7.4588251313 | 7.4392316046 | 0.0003839063
	7.4588251313 | 7.5292509387 | 0.0049597943
	7.4588251313 | 7.9571040926 | 0.2482819233
	7.4588251313 | 7.4894351878 | 0.0009369756
	7.4588251313 | 7.5540768877 | 0.0090728971
	7.4588251313 | 7.1516083847 | 0.0943821294
	7.4588251313 | 7.3303562809 | 0.0165042455
	7.4588251313 | 7.2847139607 | 0.0303146997
	7.4588251313 | 6.0461218899 | 1.9957304483
	7.4588251313 | 7.8301556890 | 0.1378863831
	7.4588251313 | 7.8181519906 | 0.1291157919
	7.4588251313 | 6.1231934181 | 1.7839120734
	7.4588251313 | 8.2481500893 | 0.6230338893
	7.4588251313 | 7.8031497919 | 0.1185594719
	7.4588251313 | 6.2793836924 | 1.3910821079
	7.4588251313 | 7.7188785479 | 0.0676277795
	7.4588251313 | 7.4803118581 | 0.0004616794
	7.4588251313 | 7.3627993466 | 0.0092209513
	7.4588251313 | 7.3162811841 | 0.0203187769
	7.4588251313 | 7.1174481199 | 0.1165382639
	7.4588251313 | 7.3984110444 | 0.0036498619
	7.4588251313 | 6.1821997894 | 1.6297722635
	7.4588251313 | 8.0531430472 | 0.3532137851
	7.4588251313 | 7.7023447986 | 0.0593018284
	7.4588251313 | 6.1515650494 | 1.7089289216
	7.4588251313 | 8.0633765244 | 0.3654823869
	7.4588251313 | 7.8464361587 | 0.1502423086
	7.4588251313 | 7.8275254197 | 0.1359399027
	7.4588251313 | 6.1605534067 | 1.6855094709
	7.4588251313 | 5.9076948504 | 2.4060051482
	7.4588251313 | 7.2389810572 | 0.0483314169
