Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 380,380,380
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 21.48726666453151068481
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 45.7962836094 | 0.0207507425
	3.6193580194 | 12.2431673153 | 74.3700867715
	14.8101968258 | 15.3646982944 | 0.3074718786
	95.6802585245 | 96.3871166528 | 0.4996484136
	80.7599408181 | 76.1695432096 | 21.0717502037
	151.9124776000 | 146.7204020677 | 26.9576483327
	38.1071303166 | 36.3067753534 | 3.2412779936
	60.5283449415 | 59.1687497547 | 1.8484990720
	15.7713610460 | 15.8485003288 | 0.0059504689
	26.9295441315 | 25.2103738245 | 2.9555465443
	45.3353975536 | 40.7010572629 | 21.4771099300
	26.9394855072 | 26.3761395839 | 0.3173586294
	18.7386443260 | 16.0185308735 | 7.3990171946
	12.9336643570 | 14.4421281252 | 2.2754629399
	14.2649027747 | 13.4178181987 | 0.7175522788
	41.8627761972 | 40.1235707444 | 3.0248356071
	23.8797765501 | 21.0822478387 | 7.8261668911
	13.8573527199 | 11.5517263598 | 5.3159129123
	14.6417113659 | 12.6186014165 | 4.0929738671
	7.6741391471 | 9.3301349974 | 2.7423222561
	21.0954875292 | 20.7603940714 | 0.1122876255
	7.3071484354 | 6.7866482051 | 0.2709204897
	8.1531554515 | 16.3063227785 | 66.4741374631
	17.5377826988 | 15.6409811991 | 3.5978559293
	16.0668745556 | 18.7137552144 | 7.0059772223
	12.1911370473 | 13.1710498996 | 0.9602291981
	8.8726714451 | 12.0583800482 | 10.1487393039
	11.2864427278 | 14.8110233042 | 12.4226682393
	10.1091975389 | 11.0139423801 | 0.8185632276
	8.0182772777 | 11.9722504791 | 15.6339040770
	14.6978954500 | 16.4971376001 | 3.2372723147
	6.2137733467 | 6.2690695843 | 0.0030576739
	18.2282702253 | 19.5446278573 | 1.7327974153
	10.7750992010 | 11.7923321867 | 1.0347629471
	10.2547250236 | 12.9064339123 | 7.0315600302
	5.8496227769 | 10.5041541329 | 21.6646621439
	7.5810516990 | 16.4025467601 | 77.8187751141
	8.4908655969 | 15.0915683872 | 43.5692773267
	6.0780658615 | 6.7878551977 | 0.5038009018
	7.0879116947 | 5.9951916294 | 1.1940371411
