Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 61,61,61
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 25.74051431113037935461
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 43.0015269735 | 7.0262394130
	3.6193580194 | 4.8153384033 | 1.4303690785
	14.8101968258 | 14.6524236741 | 0.0248923674
	95.6802585245 | 91.8223023025 | 14.8838262109
	80.7599408181 | 80.2021136080 | 0.3111711963
	151.9124776000 | 147.8413116091 | 16.5743925258
	38.1071303166 | 34.5829242052 | 12.4200287156
	60.5283449415 | 61.0293817342 | 0.2510378676
	15.7713610460 | 14.8724208559 | 0.8080934654
	26.9295441315 | 28.4240490447 | 2.2335449358
	45.3353975536 | 41.6317653998 | 13.7168911306
	26.9394855072 | 24.9505996999 | 3.9556667548
	18.7386443260 | 17.8918515465 | 0.7170580115
	12.9336643570 | 14.0491781552 | 1.2443710339
	14.2649027747 | 13.9503662485 | 0.0989332263
	41.8627761972 | 46.1780335195 | 18.6214457573
	23.8797765501 | 23.3068571451 | 0.3282366446
	13.8573527199 | 12.3829395055 | 2.1738943266
	14.6417113659 | 18.4659875306 | 14.6250881839
	7.6741391471 | 26.2227558242 | 344.0511806339
	21.0954875292 | 21.0329861651 | 0.0039064205
	7.3071484354 | 10.5000536587 | 10.1946437650
	8.1531554515 | 9.4532939271 | 1.6903600559
	17.5377826988 | 19.4986073066 | 3.8448331427
	16.0668745556 | 17.9219964327 | 3.4414771790
	12.1911370473 | 12.9111454017 | 0.5184120305
	8.8726714451 | 11.9365158041 | 9.3871422564
	11.2864427278 | 17.2985736587 | 36.1457183300
	10.1091975389 | 10.6831277384 | 0.3293958740
	8.0182772777 | 9.3275789425 | 1.7142708494
	14.6978954500 | 15.6447331882 | 0.8965017026
	6.2137733467 | 13.5980867762 | 54.5280848242
	18.2282702253 | 21.2475107157 | 9.1158131385
	10.7750992010 | 10.7168977610 | 0.0033874076
	10.2547250236 | 10.8070901591 | 0.3051072429
	5.8496227769 | 7.8513835205 | 4.0070460745
	7.5810516990 | 6.2224721071 | 1.8457385074
	8.4908655969 | 7.9925543482 | 0.2483141006
	6.0780658615 | 7.9925543482 | 3.6652661657
	7.0879116947 | 15.1620863556 | 65.1922964542
