Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 419,419,419
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.49253952847594106856
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.7724045391 | 0.0983320450
	7.4588251313 | 6.0640474543 | 1.9454047681
	7.4588251313 | 7.5206453906 | 0.0038217445
	7.4588251313 | 6.0818987953 | 1.8959261347
	7.4588251313 | 6.2325349480 | 1.5037876137
	7.4588251313 | 7.7031986976 | 0.0597184399
	7.4588251313 | 6.9969953066 | 0.2132867870
	7.4588251313 | 8.1740965231 | 0.5116131640
	7.4588251313 | 8.1978850954 | 0.5462096305
	7.4588251313 | 7.3982260990 | 0.0036722427
	7.4588251313 | 7.6401330298 | 0.0328725541
	7.4588251313 | 7.4372866183 | 0.0004639075
	7.4588251313 | 7.4854186062 | 0.0007072129
	7.4588251313 | 5.9971536338 | 2.1364835665
	7.4588251313 | 7.6014836602 | 0.0203514559
	7.4588251313 | 7.5938490575 | 0.0182314607
	7.4588251313 | 8.1950737337 | 0.5420620045
	7.4588251313 | 7.5482666878 | 0.0079997920
	7.4588251313 | 6.0434867342 | 2.0031827783
	7.4588251313 | 5.7736061099 | 2.8399631501
	7.4588251313 | 8.0092703616 | 0.3029899516
	7.4588251313 | 6.1897349676 | 1.6105898436
	7.4588251313 | 8.0443583540 | 0.3428491549
	7.4588251313 | 8.0183550619 | 0.3130737432
	7.4588251313 | 7.2268505432 | 0.0538122095
	7.4588251313 | 7.4791060856 | 0.0004113171
	7.4588251313 | 7.5962760450 | 0.0188927537
	7.4588251313 | 7.6428363439 | 0.0338601264
	7.4588251313 | 7.6543065615 | 0.0382129895
	7.4588251313 | 7.9451585591 | 0.2365202030
	7.4588251313 | 7.5346345721 | 0.0057470713
	7.4588251313 | 8.6711204560 | 1.4696599544
	7.4588251313 | 7.9449534513 | 0.2363207436
	7.4588251313 | 7.4879998168 | 0.0008511623
	7.4588251313 | 7.5877259970 | 0.0166154332
	7.4588251313 | 6.5829120376 | 0.7672237478
	7.4588251313 | 7.2081939295 | 0.0628159993
	7.4588251313 | 7.5379521745 | 0.0062610890
	7.4588251313 | 7.9795331126 | 0.2711368018
	7.4588251313 | 7.5635947218 | 0.0109766671
