Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 13,13,13
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 5.09206690587366495038
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.6986603234 | 0.0575209194
	7.4588251313 | 7.9088530763 | 0.2025251513
	7.4588251313 | 7.9372517011 | 0.2288919827
	7.4588251313 | 7.3445376625 | 0.0130616255
	7.4588251313 | 7.7502378563 | 0.0849213763
	7.4588251313 | 7.1390042062 | 0.1022854241
	7.4588251313 | 7.2440239725 | 0.0461395378
	7.4588251313 | 6.3191333910 | 1.2988972628
	7.4588251313 | 7.4579280849 | 0.0000008047
	7.4588251313 | 9.3486379299 | 3.5713924138
	7.4588251313 | 7.9331463119 | 0.2249805823
	7.4588251313 | 6.9709088543 | 0.2380622933
	7.4588251313 | 7.4613441864 | 0.0000063456
	7.4588251313 | 6.7622440054 | 0.4852252649
	7.4588251313 | 6.2246490031 | 1.5231907153
	7.4588251313 | 8.3801722665 | 0.8488805437
	7.4588251313 | 7.1953682382 | 0.0694095345
	7.4588251313 | 7.3149754219 | 0.0206927389
	7.4588251313 | 7.3819707833 | 0.0059065908
	7.4588251313 | 7.1214023496 | 0.1138541336
	7.4588251313 | 6.8341229498 | 0.3902528156
	7.4588251313 | 8.2588209210 | 0.6399932635
	7.4588251313 | 7.5901422304 | 0.0172441805
	7.4588251313 | 6.0282392371 | 2.0465760005
	7.4588251313 | 8.1070601810 | 0.4202086796
	7.4588251313 | 6.1912060307 | 1.6068581841
	7.4588251313 | 5.8547417100 | 2.5730836225
	7.4588251313 | 8.5645737751 | 1.2226800632
	7.4588251313 | 8.3448645754 | 0.7850658966
	7.4588251313 | 7.2948291177 | 0.0268946925
	7.4588251313 | 7.9321995328 | 0.2240833240
	7.4588251313 | 7.5969071609 | 0.0190666469
	7.4588251313 | 8.1319272707 | 0.4530664901
	7.4588251313 | 8.8848722053 | 2.0336102573
	7.4588251313 | 6.3331501168 | 1.2671442382
	7.4588251313 | 7.1672150664 | 0.0850364299
	7.4588251313 | 8.5763082600 | 1.2487685431
	7.4588251313 | 6.1886048099 | 1.6134596648
	7.4588251313 | 7.5198047954 | 0.0037185194
	7.4588251313 | 7.8001294237 | 0.1164886200
