Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 42,42,42
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.15554253526244909978
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 8.1929166472 | 0.5388903537
	7.4588251313 | 7.4821436758 | 0.0005437545
	7.4588251313 | 5.9442022945 | 2.2940823378
	7.4588251313 | 6.0127420395 | 2.0911563083
	7.4588251313 | 6.3172897422 | 1.3031030445
	7.4588251313 | 7.8517504998 | 0.1543903452
	7.4588251313 | 6.4364007240 | 1.0453516685
	7.4588251313 | 6.1435485748 | 1.7299524201
	7.4588251313 | 7.5637919034 | 0.0110180233
	7.4588251313 | 7.9252190206 | 0.2175232600
	7.4588251313 | 7.7227271627 | 0.0696442822
	7.4588251313 | 7.7071067489 | 0.0616437617
	7.4588251313 | 7.7065192080 | 0.0613523557
	7.4588251313 | 8.0776095891 | 0.3828942053
	7.4588251313 | 6.3280553780 | 1.2786402349
	7.4588251313 | 7.7672653573 | 0.0951353730
	7.4588251313 | 7.4363120858 | 0.0005068372
	7.4588251313 | 7.9987398876 | 0.2915079440
	7.4588251313 | 7.6297619904 | 0.0292194098
	7.4588251313 | 7.7224760293 | 0.0695117960
	7.4588251313 | 7.6142532350 | 0.0241578954
	7.4588251313 | 6.0778367505 | 1.9071289079
	7.4588251313 | 7.7707089692 | 0.0972715283
	7.4588251313 | 7.2303717271 | 0.0521909579
	7.4588251313 | 7.0269868450 | 0.1864843055
	7.4588251313 | 7.4538833347 | 0.0000244214
	7.4588251313 | 7.5440407124 | 0.0072616953
	7.4588251313 | 7.6130582381 | 0.0237878512
	7.4588251313 | 7.5275715270 | 0.0047260669
	7.4588251313 | 7.5488973580 | 0.0081130060
	7.4588251313 | 8.3304203728 | 0.7596782650
	7.4588251313 | 7.4581855824 | 0.0000004090
	7.4588251313 | 7.8219240957 | 0.1318408580
	7.4588251313 | 7.8601212196 | 0.1610385505
	7.4588251313 | 7.7016583538 | 0.0589679740
	7.4588251313 | 7.7514554450 | 0.0856325005
	7.4588251313 | 8.0362152989 | 0.3333794057
	7.4588251313 | 7.5163815674 | 0.0033127433
	7.4588251313 | 7.9708920310 | 0.2622125097
	7.4588251313 | 6.2608033473 | 1.4352561950
