Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 28,28,28
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.59386820994169209342
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 8.1026363354 | 0.4144928666
	7.4588251313 | 7.3779895691 | 0.0065343881
	7.4588251313 | 5.6563735262 | 3.2488317885
	7.4588251313 | 7.6752221489 | 0.0468276692
	7.4588251313 | 8.4494939468 | 0.9814247020
	7.4588251313 | 7.7632223689 | 0.0926576783
	7.4588251313 | 8.0757120056 | 0.3805494157
	7.4588251313 | 6.2336796399 | 1.5009814752
	7.4588251313 | 7.2957879050 | 0.0265811372
	7.4588251313 | 7.7437446940 | 0.0811791572
	7.4588251313 | 7.8600980440 | 0.1610199505
	7.4588251313 | 6.3448061736 | 1.2410382380
	7.4588251313 | 7.3679991848 | 0.0082493526
	7.4588251313 | 6.1560693453 | 1.6971726378
	7.4588251313 | 7.5399861032 | 0.0065871034
	7.4588251313 | 7.2689923597 | 0.0360364812
	7.4588251313 | 8.0844164875 | 0.3913645449
	7.4588251313 | 5.9083931351 | 2.4038393748
	7.4588251313 | 8.6188525620 | 1.3456636401
	7.4588251313 | 7.7963887812 | 0.1139492178
	7.4588251313 | 7.7979972462 | 0.1150377236
	7.4588251313 | 7.6299765750 | 0.0292928167
	7.4588251313 | 7.6729016945 | 0.0458287749
	7.4588251313 | 7.8583063432 | 0.1595852387
	7.4588251313 | 6.4122767765 | 1.0952634589
	7.4588251313 | 7.9208885510 | 0.2135026039
	7.4588251313 | 7.7431868305 | 0.0808615760
	7.4588251313 | 8.0127709031 | 0.3068559181
	7.4588251313 | 7.5727596923 | 0.0129810842
	7.4588251313 | 8.1140677834 | 0.4293429331
	7.4588251313 | 8.2071761449 | 0.5600292396
	7.4588251313 | 7.2216098017 | 0.0562711126
	7.4588251313 | 7.9316731879 | 0.2235852847
	7.4588251313 | 7.4204248660 | 0.0014745804
	7.4588251313 | 7.7070186672 | 0.0616000313
	7.4588251313 | 5.6428979418 | 3.2975915576
	7.4588251313 | 7.5062694507 | 0.0022509634
	7.4588251313 | 7.9136885367 | 0.2069007176
	7.4588251313 | 7.3440566227 | 0.0131718106
	7.4588251313 | 7.5437773870 | 0.0072168857
