Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 53,53,53
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.92262779091949198573
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.5641464680 | 0.0110925840
	7.4588251313 | 7.8879134302 | 0.1841167683
	7.4588251313 | 7.8549914905 | 0.1569477841
	7.4588251313 | 8.2747768828 | 0.6657772607
	7.4588251313 | 7.3581887750 | 0.0101276762
	7.4588251313 | 6.5201407090 | 0.8811284446
	7.4588251313 | 7.9019891714 | 0.1963943665
	7.4588251313 | 8.4194756991 | 0.9228495135
	7.4588251313 | 5.7277284578 | 2.9966956928
	7.4588251313 | 6.8231314090 | 0.4041065085
	7.4588251313 | 6.2429606864 | 1.4783263483
	7.4588251313 | 7.7072009016 | 0.0616905233
	7.4588251313 | 7.9049023488 | 0.1989848840
	7.4588251313 | 7.0502674251 | 0.1669193993
	7.4588251313 | 6.9613308967 | 0.2475005135
	7.4588251313 | 7.3428258305 | 0.0134558378
	7.4588251313 | 7.5438866698 | 0.0072354653
	7.4588251313 | 6.3038849217 | 1.3338868878
	7.4588251313 | 7.5193786724 | 0.0036667313
	7.4588251313 | 7.8044795790 | 0.1194769972
	7.4588251313 | 7.8370191686 | 0.1430307298
	7.4588251313 | 6.0544668153 | 1.9722222796
	7.4588251313 | 5.7953154021 | 2.7672646191
	7.4588251313 | 7.9407437775 | 0.2322455816
	7.4588251313 | 6.7571158416 | 0.4923959273
	7.4588251313 | 6.8948228597 | 0.3180985624
	7.4588251313 | 7.3203432772 | 0.0191772239
	7.4588251313 | 6.4254761047 | 1.0678102107
	7.4588251313 | 7.6855052618 | 0.0513838816
	7.4588251313 | 5.9194635185 | 2.3696341748
	7.4588251313 | 6.3292330415 | 1.2759782894
	7.4588251313 | 6.2250545788 | 1.5221897761
	7.4588251313 | 7.8728443581 | 0.1714119202
	7.4588251313 | 6.5136936230 | 0.8932735680
	7.4588251313 | 7.6201846482 | 0.0260368937
	7.4588251313 | 8.0471475870 | 0.3461233119
	7.4588251313 | 7.5290352982 | 0.0049294675
	7.4588251313 | 7.7982449015 | 0.1152057804
	7.4588251313 | 7.5639566680 | 0.0110526400
	7.4588251313 | 8.0690868317 | 0.3724193430
