Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 224,224,224
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 22.36631833261082391573
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 42.3518953054 | 10.8922251310
	3.6193580194 | 9.7718819554 | 37.8535507827
	14.8101968258 | 14.4313702496 | 0.1435095749
	95.6802585245 | 94.6311906107 | 1.1005434878
	80.7599408181 | 77.2012960599 | 12.6639525151
	151.9124776000 | 148.4819484074 | 11.7685305410
	38.1071303166 | 35.9627147747 | 4.5985180161
	60.5283449415 | 59.4362898153 | 1.1925843988
	15.7713610460 | 15.4886133059 | 0.0799462845
	26.9295441315 | 26.4414380329 | 0.2382475634
	45.3353975536 | 44.3451699456 | 0.9805507156
	26.9394855072 | 26.3106912625 | 0.3953822022
	18.7386443260 | 19.8150027883 | 1.1585475394
	12.9336643570 | 11.6183010391 | 1.7301806581
	14.2649027747 | 15.5672468738 | 1.6961001526
	41.8627761972 | 40.1238488767 | 3.0238682260
	23.8797765501 | 23.9642757812 | 0.0071401201
	13.8573527199 | 20.9120903132 | 49.7693225103
	14.6417113659 | 14.0688971899 | 0.3281160802
	7.6741391471 | 9.5701195148 | 3.5947415549
	21.0954875292 | 21.2547353583 | 0.0253598711
	7.3071484354 | 20.2191913187 | 166.7208514197
	8.1531554515 | 9.2621144811 | 1.2297901295
	17.5377826988 | 28.7574102975 | 125.8800434547
	16.0668745556 | 18.6040838695 | 6.4374311030
	12.1911370473 | 14.0858222634 | 3.5898320682
	8.8726714451 | 11.3855942794 | 6.3147811711
	11.2864427278 | 15.2286872651 | 15.5412919917
	10.1091975389 | 11.0271864144 | 0.8427035757
	8.0182772777 | 9.1115941485 | 1.1953417800
	14.6978954500 | 14.4234443349 | 0.0753234145
	6.2137733467 | 8.5280730550 | 5.3559831399
	18.2282702253 | 18.6195114630 | 0.1530697061
	10.7750992010 | 11.0937528050 | 0.1015401193
	10.2547250236 | 11.9819512283 | 2.9833103621
	5.8496227769 | 4.7705835404 | 1.1643256738
	7.5810516990 | 5.9316884479 | 2.7203991339
	8.4908655969 | 11.4511675013 | 8.7633873652
	6.0780658615 | 8.0393362528 | 3.8465815478
	7.0879116947 | 9.1115941485 | 4.0952906737
