Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 87,87,87
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.57248399089649026905
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.7695592166 | 0.0965556718
	7.4588251313 | 7.7293096534 | 0.0731618767
	7.4588251313 | 8.4715911772 | 1.0256950638
	7.4588251313 | 7.8516698148 | 0.1543269453
	7.4588251313 | 7.6480864984 | 0.0358198651
	7.4588251313 | 7.3065259793 | 0.0231950317
	7.4588251313 | 7.5170238925 | 0.0033870958
	7.4588251313 | 8.3472317046 | 0.7892662394
	7.4588251313 | 8.1284109110 | 0.4483451164
	7.4588251313 | 6.0967855545 | 1.8551518086
	7.4588251313 | 7.7156784873 | 0.0659736465
	7.4588251313 | 6.3567203912 | 1.2146348580
	7.4588251313 | 7.8864549880 | 0.1828672943
	7.4588251313 | 7.8570802143 | 0.1586071111
	7.4588251313 | 6.1951843233 | 1.5967880915
	7.4588251313 | 7.7895293277 | 0.1093652655
	7.4588251313 | 7.2130764602 | 0.0603924093
	7.4588251313 | 7.8043757649 | 0.1194052404
	7.4588251313 | 7.6423334641 | 0.0336753082
	7.4588251313 | 7.9275101558 | 0.2196656522
	7.4588251313 | 6.0288930370 | 2.0447057941
	7.4588251313 | 7.8862200551 | 0.1826664209
	7.4588251313 | 8.1098397103 | 0.4238199821
	7.4588251313 | 7.3854096832 | 0.0053898280
	7.4588251313 | 7.7675759088 | 0.0953270426
	7.4588251313 | 6.0599673260 | 1.9568031594
	7.4588251313 | 8.1089109952 | 0.4226116305
	7.4588251313 | 7.2251149237 | 0.0546204611
	7.4588251313 | 7.4116265809 | 0.0022277032
	7.4588251313 | 6.1935585550 | 1.6008995090
	7.4588251313 | 7.4723106914 | 0.0001818603
	7.4588251313 | 6.2272588526 | 1.5167554987
	7.4588251313 | 8.0378609676 | 0.3352824997
	7.4588251313 | 7.8421125171 | 0.1469092201
	7.4588251313 | 5.9396000576 | 2.3080448246
	7.4588251313 | 7.7357774721 | 0.0767025991
	7.4588251313 | 8.3118792020 | 0.7277012475
	7.4588251313 | 7.6108067858 | 0.0230984233
	7.4588251313 | 8.3059205733 | 0.7175706878
	7.4588251313 | 7.4622694180 | 0.0000118631
