Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 304,304,304
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.58526901246602403006
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 5.5018229810 | 3.8298574162
	7.4588251313 | 8.1026786775 | 0.4145473889
	7.4588251313 | 6.0545880252 | 1.9718818500
	7.4588251313 | 6.2284793362 | 1.5137507754
	7.4588251313 | 6.0474884394 | 1.9918712580
	7.4588251313 | 6.3713006517 | 1.1827094937
	7.4588251313 | 7.3893980191 | 0.0048201239
	7.4588251313 | 7.1316793091 | 0.1070243890
	7.4588251313 | 7.1809238905 | 0.0772290996
	7.4588251313 | 7.7483909866 | 0.0838483846
	7.4588251313 | 7.7568502234 | 0.0888189555
	7.4588251313 | 7.6375671761 | 0.0319487186
	7.4588251313 | 7.1171743212 | 0.1167252761
	7.4588251313 | 7.7166228914 | 0.0664596851
	7.4588251313 | 7.4298723189 | 0.0008382653
	7.4588251313 | 7.1759043779 | 0.0800441527
	7.4588251313 | 7.4471694079 | 0.0001358559
	7.4588251313 | 7.3118161835 | 0.0216116307
	7.4588251313 | 6.2248983152 | 1.5225753874
	7.4588251313 | 7.1362518658 | 0.1040535116
	7.4588251313 | 7.7822613916 | 0.1046110145
	7.4588251313 | 7.6249828749 | 0.0276083957
	7.4588251313 | 6.6105755321 | 0.7195273825
	7.4588251313 | 7.5144204040 | 0.0030908344
	7.4588251313 | 7.1910515757 | 0.0717026771
	7.4588251313 | 6.2058608357 | 1.5699195260
	7.4588251313 | 7.2958947328 | 0.0265463148
	7.4588251313 | 7.3393298878 | 0.0142791132
	7.4588251313 | 7.5135641116 | 0.0029963560
	7.4588251313 | 6.0808074148 | 1.8989328269
	7.4588251313 | 7.5515814785 | 0.0086037400
	7.4588251313 | 7.5495124438 | 0.0082241886
	7.4588251313 | 7.7390364737 | 0.0785183964
	7.4588251313 | 7.5707543041 | 0.0125281397
	7.4588251313 | 7.7565097095 | 0.0886161081
	7.4588251313 | 7.5486142713 | 0.0080620897
	7.4588251313 | 7.6540481343 | 0.0381120209
	7.4588251313 | 7.1882066351 | 0.0732343705
	7.4588251313 | 5.7176788255 | 3.0315904583
	7.4588251313 | 7.2937907550 | 0.0272363454
