Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 70,70,70
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.26725185504777826395
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.5938542768 | 0.0182328701
	7.4588251313 | 7.6365593062 | 0.0315894369
	7.4588251313 | 8.0459286654 | 0.3446905598
	7.4588251313 | 6.2697375101 | 1.4139293709
	7.4588251313 | 6.4747519547 | 0.9684000169
	7.4588251313 | 7.7254210564 | 0.0710733873
	7.4588251313 | 7.7858784201 | 0.1069638537
	7.4588251313 | 7.5982909271 | 0.0194507082
	7.4588251313 | 6.1995987228 | 1.5856511478
	7.4588251313 | 7.8517772713 | 0.1544113844
	7.4588251313 | 8.2213558573 | 0.5814531081
	7.4588251313 | 8.0533700460 | 0.3534836557
	7.4588251313 | 7.9968010357 | 0.2894180737
	7.4588251313 | 7.8335988048 | 0.1404553064
	7.4588251313 | 7.4573052182 | 0.0000023101
	7.4588251313 | 6.0008492377 | 2.1256937061
	7.4588251313 | 7.8086044633 | 0.1223455811
	7.4588251313 | 7.4654692711 | 0.0000441446
	7.4588251313 | 8.5427557733 | 1.1749056366
	7.4588251313 | 6.1638215603 | 1.6770342488
	7.4588251313 | 8.0869028928 | 0.3944816745
	7.4588251313 | 6.4572120428 | 1.0032287790
	7.4588251313 | 6.3463170284 | 1.2376742789
	7.4588251313 | 6.5339852276 | 0.8553288475
	7.4588251313 | 7.8756460054 | 0.1737396411
	7.4588251313 | 8.0917463571 | 0.4005892781
	7.4588251313 | 7.4936996731 | 0.0012162337
	7.4588251313 | 7.8923951651 | 0.1879829742
	7.4588251313 | 7.5354280353 | 0.0058680049
	7.4588251313 | 7.4442351839 | 0.0002128666
	7.4588251313 | 7.6170454232 | 0.0250336608
	7.4588251313 | 7.4758566106 | 0.0002900713
	7.4588251313 | 8.0003405147 | 0.2932389105
	7.4588251313 | 7.9265160746 | 0.2187348184
	7.4588251313 | 8.0887610077 | 0.3968192084
	7.4588251313 | 7.9213362729 | 0.2139165561
	7.4588251313 | 7.7125651120 | 0.0643839778
	7.4588251313 | 8.0914539936 | 0.4002192774
	7.4588251313 | 8.0294408626 | 0.3256023129
	7.4588251313 | 8.3707727807 | 0.8316485153
