Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 375,375,375
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 5.02272771452055444286
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.8063167083 | 0.1207503961
	7.4588251313 | 7.8647121289 | 0.1647442549
	7.4588251313 | 8.1957704760 | 0.5430884411
	7.4588251313 | 6.0832024483 | 1.8923377658
	7.4588251313 | 7.0516186180 | 0.1658171445
	7.4588251313 | 8.3205814365 | 0.7426239297
	7.4588251313 | 8.0967945211 | 0.4070049423
	7.4588251313 | 7.6972927660 | 0.0568668128
	7.4588251313 | 7.7107638133 | 0.0634730995
	7.4588251313 | 6.9788959425 | 0.2303320263
	7.4588251313 | 7.2272743327 | 0.0536157723
	7.4588251313 | 7.9432100326 | 0.2346287326
	7.4588251313 | 7.7246304957 | 0.0706524917
	7.4588251313 | 7.7131326310 | 0.0646723044
	7.4588251313 | 6.2590644115 | 1.4394257846
	7.4588251313 | 7.7762804041 | 0.1007778503
	7.4588251313 | 7.4636095172 | 0.0000228903
	7.4588251313 | 8.3255849469 | 0.7512725780
	7.4588251313 | 8.5772655627 | 1.2509089987
	7.4588251313 | 8.0523522643 | 0.3522744577
	7.4588251313 | 5.7894415655 | 2.7868414897
	7.4588251313 | 7.9232700907 | 0.2157091203
	7.4588251313 | 7.7801410402 | 0.1032439133
	7.4588251313 | 8.8051876893 | 1.8126921375
	7.4588251313 | 8.1462043656 | 0.4724902118
	7.4588251313 | 6.4778757367 | 0.9622617148
	7.4588251313 | 8.0966673921 | 0.4068427497
	7.4588251313 | 6.0424256851 | 2.0061873910
	7.4588251313 | 7.9105267430 | 0.2040343460
	7.4588251313 | 8.5158997539 | 1.1174067578
	7.4588251313 | 7.5579840347 | 0.0098324881
	7.4588251313 | 6.8430388523 | 0.3791927414
	7.4588251313 | 7.3189627410 | 0.0195614882
	7.4588251313 | 6.4214409674 | 1.0761659035
	7.4588251313 | 5.6596003450 | 3.2372098316
	7.4588251313 | 8.6018773745 | 1.3065684307
	7.4588251313 | 7.6919609952 | 0.0543523311
	7.4588251313 | 7.9787545843 | 0.2703266361
	7.4588251313 | 7.5437779553 | 0.0072169823
	7.4588251313 | 7.7315270852 | 0.0743663557
