Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 345,345,345
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.40460668355715689870
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.4905803041 | 0.0010083910
	7.4588251313 | 8.0091844933 | 0.3028954273
	7.4588251313 | 7.7430984173 | 0.0808113011
	7.4588251313 | 7.5284180641 | 0.0048431763
	7.4588251313 | 8.3443573868 | 0.7841673756
	7.4588251313 | 7.5844088367 | 0.0157712671
	7.4588251313 | 7.5094277891 | 0.0025606290
	7.4588251313 | 7.5068381537 | 0.0023052503
	7.4588251313 | 8.0392088096 | 0.3368452140
	7.4588251313 | 7.7186851089 | 0.0675272080
	7.4588251313 | 6.1927358650 | 1.6029820303
	7.4588251313 | 8.0889338691 | 0.3970370215
	7.4588251313 | 7.8495476731 | 0.1526641047
	7.4588251313 | 8.0346379324 | 0.3315603819
	7.4588251313 | 7.8183488414 | 0.1292572982
	7.4588251313 | 7.2038779212 | 0.0649980799
	7.4588251313 | 5.7407899990 | 2.9516447156
	7.4588251313 | 7.2850623276 | 0.0301935120
	7.4588251313 | 8.1008026424 | 0.4121351248
	7.4588251313 | 7.5730748582 | 0.0130530001
	7.4588251313 | 8.0712378292 | 0.3750493125
	7.4588251313 | 6.2252965702 | 1.5215927110
	7.4588251313 | 7.6628109828 | 0.0416102276
	7.4588251313 | 8.0907407202 | 0.3993173115
	7.4588251313 | 7.7467861745 | 0.0829215624
	7.4588251313 | 7.7492546043 | 0.0843492788
	7.4588251313 | 7.5066403721 | 0.0022862973
	7.4588251313 | 7.5922598191 | 0.0178048159
	7.4588251313 | 7.7737384082 | 0.0991703720
	7.4588251313 | 7.5146622779 | 0.0031177869
	7.4588251313 | 8.1964351969 | 0.5440686089
	7.4588251313 | 7.9781719650 | 0.2697211337
	7.4588251313 | 7.7905663981 | 0.1100522681
	7.4588251313 | 7.2113152360 | 0.0612611483
	7.4588251313 | 8.5849420901 | 1.2681394049
	7.4588251313 | 7.7945163105 | 0.1126885678
	7.4588251313 | 6.0101287827 | 2.0987211105
	7.4588251313 | 6.1658194133 | 1.6718637866
	7.4588251313 | 7.4060395910 | 0.0027863133
	7.4588251313 | 5.7413334981 | 2.9497775102
