Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 227,227,227
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.31510384716118799986
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 8.0475362339 | 0.3465807623
	7.4588251313 | 7.9472973500 | 0.2386051084
	7.4588251313 | 7.0721009331 | 0.1495556054
	7.4588251313 | 6.2571070819 | 1.4441262701
	7.4588251313 | 8.3442520226 | 0.7839807799
	7.4588251313 | 7.0140758012 | 0.1978019666
	7.4588251313 | 6.6488575048 | 0.6560475560
	7.4588251313 | 8.2321344261 | 0.5980072655
	7.4588251313 | 7.9291716054 | 0.2212258057
	7.4588251313 | 6.1833063831 | 1.6269480769
	7.4588251313 | 7.4580823124 | 0.0000005518
	7.4588251313 | 8.4471598434 | 0.9768055033
	7.4588251313 | 7.9991218434 | 0.2919205371
	7.4588251313 | 7.8962965160 | 0.1913812125
	7.4588251313 | 7.3363487300 | 0.0150004689
	7.4588251313 | 7.2416695346 | 0.0471565532
	7.4588251313 | 7.8799841034 | 0.1773748798
	7.4588251313 | 7.7243279037 | 0.0704917221
	7.4588251313 | 7.4177617604 | 0.0016862004
	7.4588251313 | 6.2596013494 | 1.4381376790
	7.4588251313 | 7.8282918358 | 0.1365056457
	7.4588251313 | 7.2463293464 | 0.0451544586
	7.4588251313 | 7.8238193037 | 0.1332207459
	7.4588251313 | 5.8940070154 | 2.4486557359
	7.4588251313 | 8.1116482121 | 0.4261779749
	7.4588251313 | 7.5313851874 | 0.0052649617
	7.4588251313 | 8.0720073002 | 0.3759923723
	7.4588251313 | 7.5013164010 | 0.0018055080
	7.4588251313 | 6.4166646688 | 1.0860984295
	7.4588251313 | 8.4063489094 | 0.8978013102
	7.4588251313 | 8.1618735377 | 0.4942770617
	7.4588251313 | 7.7108584431 | 0.0635207903
	7.4588251313 | 7.5819382427 | 0.0151568382
	7.4588251313 | 7.3667774669 | 0.0084727725
	7.4588251313 | 7.4398555270 | 0.0003598459
	7.4588251313 | 8.0742468022 | 0.3787438330
	7.4588251313 | 7.5146521493 | 0.0031166559
	7.4588251313 | 7.5713136648 | 0.0126536702
	7.4588251313 | 6.1485106701 | 1.7169239873
	7.4588251313 | 8.4061287305 | 0.8973841091
