Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 320,320,320
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.66099269259172821478
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.2628569774 | 0.0384035174
	7.4588251313 | 8.6277722305 | 1.3664373208
	7.4588251313 | 8.3913200033 | 0.8695466864
	7.4588251313 | 6.2032648960 | 1.5764315045
	7.4588251313 | 8.3964621468 | 0.8791631729
	7.4588251313 | 7.8404897656 | 0.1456678931
	7.4588251313 | 7.6373389120 | 0.0318671699
	7.4588251313 | 6.3256783286 | 1.2840216765
	7.4588251313 | 8.0103478801 | 0.3041773424
	7.4588251313 | 8.1284408278 | 0.4483851810
	7.4588251313 | 7.8191289808 | 0.1298188640
	7.4588251313 | 8.3382730677 | 0.7734286729
	7.4588251313 | 7.3395563658 | 0.0142250384
	7.4588251313 | 7.4618790064 | 0.0000093262
	7.4588251313 | 8.4901992164 | 1.0637325034
	7.4588251313 | 7.5626494597 | 0.0107794912
	7.4588251313 | 8.2709975633 | 0.6596240594
	7.4588251313 | 7.9669253237 | 0.2581658055
	7.4588251313 | 6.4412476451 | 1.0354639404
	7.4588251313 | 7.9116647487 | 0.2050637191
	7.4588251313 | 7.7698447478 | 0.0967332018
	7.4588251313 | 7.2357541231 | 0.0497606747
	7.4588251313 | 7.4350246174 | 0.0005664645
	7.4588251313 | 8.2300947026 | 0.5948567517
	7.4588251313 | 6.3467306880 | 1.2367540507
	7.4588251313 | 7.8245364361 | 0.1337447585
	7.4588251313 | 7.9322673468 | 0.2241475314
	7.4588251313 | 7.9394036434 | 0.2309557063
	7.4588251313 | 7.8227927610 | 0.1324724355
	7.4588251313 | 8.1187427557 | 0.4354912710
	7.4588251313 | 7.7801821978 | 0.1032703642
	7.4588251313 | 8.4320381228 | 0.9471435269
	7.4588251313 | 7.6570288416 | 0.0392847108
	7.4588251313 | 5.9685569671 | 2.2208992010
	7.4588251313 | 8.8148991843 | 1.8389368374
	7.4588251313 | 5.9433824108 | 2.2965666391
	7.4588251313 | 7.6333677000 | 0.0304651083
	7.4588251313 | 7.4999737991 | 0.0016932129
	7.4588251313 | 7.4858506413 | 0.0007303782
	7.4588251313 | 7.5851864010 | 0.0159671705
