Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 68,68,68
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 23.54682697731669449581
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 43.7180076546 | 3.7412254787
	3.6193580194 | 4.5556048604 | 0.8765581473
	14.8101968258 | 19.6568214967 | 23.4897707005
	95.6802585245 | 90.5342734001 | 26.4811629001
	80.7599408181 | 76.6967036428 | 16.5098963422
	151.9124776000 | 147.8554015391 | 16.4598661643
	38.1071303166 | 37.4928508179 | 0.3773393024
	60.5283449415 | 57.4942806666 | 9.2055460247
	15.7713610460 | 18.9656246290 | 10.2033198378
	26.9295441315 | 26.6897753368 | 0.0574890749
	45.3353975536 | 41.3079920107 | 16.2199954071
	26.9394855072 | 26.0303264828 | 0.8265701318
	18.7386443260 | 23.2948289879 | 20.7588186735
	12.9336643570 | 14.4609601186 | 2.3326323434
	14.2649027747 | 14.4910835841 | 0.0511577586
	41.8627761972 | 39.2014824908 | 7.0824841918
	23.8797765501 | 22.1441539843 | 3.0123856910
	13.8573527199 | 17.2768025774 | 11.6926373282
	14.6417113659 | 17.2694384637 | 6.9049497005
	7.6741391471 | 10.9837768632 | 10.9537018120
	21.0954875292 | 21.7972035431 | 0.4924053640
	7.3071484354 | 6.7704261173 | 0.2880708468
	8.1531554515 | 7.1574818273 | 0.9913659659
	17.5377826988 | 15.0139625024 | 6.3696683838
	16.0668745556 | 26.6585291933 | 112.1831479650
	12.1911370473 | 10.4604313996 | 2.9953420390
	8.8726714451 | 17.4141955168 | 72.9576334681
	11.2864427278 | 14.5857354341 | 10.8853323619
	10.1091975389 | 18.2597301070 | 66.4311811441
	8.0182772777 | 8.3031729538 | 0.0811655463
	14.6978954500 | 16.2660804276 | 2.4592041240
	6.2137733467 | 9.9482841268 | 13.9465707666
	18.2282702253 | 18.6137227206 | 0.1485736261
	10.7750992010 | 11.1136559942 | 0.1146207022
	10.2547250236 | 13.5413808596 | 10.8021065842
	5.8496227769 | 9.9403934493 | 16.7344046940
	7.5810516990 | 12.0188914331 | 19.6944215058
	8.4908655969 | 9.9186347712 | 2.0385248151
	6.0780658615 | 11.3241102169 | 27.5209813788
	7.0879116947 | 7.3722221011 | 0.0808324072
