Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 62,62,62
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.37108660256747860728
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 8.2949034378 | 0.6990269347
	7.4588251313 | 8.5580558597 | 1.2083081944
	7.4588251313 | 7.4077321953 | 0.0026104881
	7.4588251313 | 7.5573151487 | 0.0097002835
	7.4588251313 | 6.0305760186 | 2.0398955280
	7.4588251313 | 7.8724796383 | 0.1711100512
	7.4588251313 | 7.4983046281 | 0.0015586307
	7.4588251313 | 7.9437890131 | 0.2351899667
	7.4588251313 | 8.0560404401 | 0.3566661251
	7.4588251313 | 7.9986240041 | 0.2913828231
	7.4588251313 | 7.4313509070 | 0.0007548330
	7.4588251313 | 7.5362858481 | 0.0060001627
	7.4588251313 | 8.0189526724 | 0.3137428623
	7.4588251313 | 7.7844733144 | 0.1060467392
	7.4588251313 | 7.7423361515 | 0.0803784986
	7.4588251313 | 7.7317502972 | 0.0744881462
	7.4588251313 | 6.2708305669 | 1.4113310849
	7.4588251313 | 7.1427266363 | 0.0999182585
	7.4588251313 | 6.3219704514 | 1.2924385631
	7.4588251313 | 6.9344508278 | 0.2749684101
	7.4588251313 | 8.0772631726 | 0.3824656110
	7.4588251313 | 7.4294107931 | 0.0008652033
	7.4588251313 | 8.3897737162 | 0.8666652678
	7.4588251313 | 6.5164303519 | 0.8881079202
	7.4588251313 | 8.5450021293 | 1.1797804711
	7.4588251313 | 7.7682433672 | 0.0957396447
	7.4588251313 | 6.4694107142 | 0.9789408887
	7.4588251313 | 8.3597490172 | 0.8116638482
	7.4588251313 | 7.7075558976 | 0.0618669941
	7.4588251313 | 7.7266982363 | 0.0717560004
	7.4588251313 | 6.3233329556 | 1.2893424811
	7.4588251313 | 7.9452915772 | 0.2366496030
	7.4588251313 | 8.3134892569 | 0.7304507677
	7.4588251313 | 5.8578861762 | 2.5630055379
	7.4588251313 | 7.5974065822 | 0.0192048185
	7.4588251313 | 7.6187152792 | 0.0255648594
	7.4588251313 | 7.6406833133 | 0.0330723984
	7.4588251313 | 7.5329880555 | 0.0055001393
	7.4588251313 | 7.2601017401 | 0.0394909862
	7.4588251313 | 7.8470880087 | 0.1507480620
