Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 136,136,136
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.49965569057925129925
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 8.0541178766 | 0.3543734526
	7.4588251313 | 8.0618505788 | 0.3636396904
	7.4588251313 | 7.8274062943 | 0.1358520737
	7.4588251313 | 8.1228232094 | 0.4408934478
	7.4588251313 | 7.5672363888 | 0.0117530008
	7.4588251313 | 7.8867282325 | 0.1831010640
	7.4588251313 | 8.0156218783 | 0.3100226175
	7.4588251313 | 6.8411621663 | 0.3815075383
	7.4588251313 | 7.8873326435 | 0.1836186880
	7.4588251313 | 7.3473406011 | 0.0124288005
	7.4588251313 | 7.9550486173 | 0.2462377481
	7.4588251313 | 7.5877860099 | 0.0166309082
	7.4588251313 | 7.6069672719 | 0.0219460938
	7.4588251313 | 7.8695367707 | 0.1686840508
	7.4588251313 | 6.1620963781 | 1.6815054595
	7.4588251313 | 7.4714215194 | 0.0001586690
	7.4588251313 | 7.7349986010 | 0.0762717854
	7.4588251313 | 8.0349645585 | 0.3319366396
	7.4588251313 | 6.2506838238 | 1.4596054189
	7.4588251313 | 9.2725569375 | 3.2896230649
	7.4588251313 | 7.8467805997 | 0.1505094455
	7.4588251313 | 6.1880777040 | 1.6147990240
	7.4588251313 | 7.7314655998 | 0.0743328251
	7.4588251313 | 6.0762099997 | 1.9116246022
	7.4588251313 | 7.7817966349 | 0.1043105922
	7.4588251313 | 7.4704845728 | 0.0001359426
	7.4588251313 | 7.9030161027 | 0.1973056191
	7.4588251313 | 7.8159449154 | 0.1275345402
	7.4588251313 | 8.6999961235 | 1.5405054320
	7.4588251313 | 6.3538963049 | 1.2208677113
	7.4588251313 | 8.0104414101 | 0.3042805190
	7.4588251313 | 7.6191547538 | 0.0257055879
	7.4588251313 | 8.1105424114 | 0.4247354132
	7.4588251313 | 6.1083062034 | 1.8239013747
	7.4588251313 | 6.8902235613 | 0.3233077454
	7.4588251313 | 8.1142121652 | 0.4295321642
	7.4588251313 | 7.8222005816 | 0.1320417179
	7.4588251313 | 7.4617110022 | 0.0000083283
	7.4588251313 | 7.8220401367 | 0.1319251401
	7.4588251313 | 7.2594576385 | 0.0397473972
