Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 17,17,17
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.73506163581364347692
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.6659071693 | 0.0428829705
	7.4588251313 | 8.0913634177 | 0.4001046838
	7.4588251313 | 7.6218507991 | 0.0265773684
	7.4588251313 | 8.2188179920 | 0.5775891483
	7.4588251313 | 8.2196737549 | 0.5788906281
	7.4588251313 | 8.6333819262 | 1.3795836645
	7.4588251313 | 6.3529770185 | 1.2229000486
	7.4588251313 | 8.0191847730 | 0.3140029280
	7.4588251313 | 8.0534151810 | 0.3535373272
	7.4588251313 | 8.3214128950 | 0.7440576501
	7.4588251313 | 6.4132006980 | 1.0933304556
	7.4588251313 | 7.7654524670 | 0.0940203230
	7.4588251313 | 8.2233278933 | 0.5844644731
	7.4588251313 | 8.1748957939 | 0.5127571939
	7.4588251313 | 7.9050887245 | 0.1991511946
	7.4588251313 | 7.9122044460 | 0.2055528030
	7.4588251313 | 7.7591605239 | 0.0902013481
	7.4588251313 | 6.3019669185 | 1.3383209244
	7.4588251313 | 5.9668462198 | 2.2260010723
	7.4588251313 | 6.4667432681 | 0.9842264232
	7.4588251313 | 6.5701862323 | 0.7896790927
	7.4588251313 | 5.6255126476 | 3.3610346630
	7.4588251313 | 7.6414427755 | 0.0333492040
	7.4588251313 | 7.6528908586 | 0.0376615065
	7.4588251313 | 7.6350550254 | 0.0310569756
	7.4588251313 | 7.5288120961 | 0.0048981752
	7.4588251313 | 7.8284432915 | 0.1366175844
	7.4588251313 | 8.0918503849 | 0.4007209717
	7.4588251313 | 8.0584167390 | 0.3595100960
	7.4588251313 | 8.2820692417 | 0.6777308653
	7.4588251313 | 7.9813387109 | 0.2730204409
	7.4588251313 | 8.0974242324 | 0.4078088120
	7.4588251313 | 7.6715426419 | 0.0452487393
	7.4588251313 | 8.2007882818 | 0.5505093167
	7.4588251313 | 7.7725545323 | 0.0984261371
	7.4588251313 | 6.4129292735 | 1.0938981453
	7.4588251313 | 8.3061938769 | 0.7180337910
	7.4588251313 | 7.9387023453 | 0.2302821405
	7.4588251313 | 7.7633652940 | 0.0927447107
	7.4588251313 | 7.7911272506 | 0.1104246985
