Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 125,125,125
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.36954610953906108506
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.4145551603 | 0.0019598303
	7.4588251313 | 8.0056280233 | 0.2989934027
	7.4588251313 | 8.3859353539 | 0.8595333649
	7.4588251313 | 7.9038753134 | 0.1980696646
	7.4588251313 | 6.5944300554 | 0.7471788472
	7.4588251313 | 7.6988518849 | 0.0576128425
	7.4588251313 | 7.8993006721 | 0.1940187020
	7.4588251313 | 6.5377341341 | 0.8484086250
	7.4588251313 | 6.0383829446 | 2.0176560056
	7.4588251313 | 8.0501383003 | 0.3496512638
	7.4588251313 | 7.8274174464 | 0.1358602948
	7.4588251313 | 8.1070568637 | 0.4202043789
	7.4588251313 | 8.2187502064 | 0.5774861198
	7.4588251313 | 8.5823394896 | 1.2622845134
	7.4588251313 | 7.4511615936 | 0.0000587298
	7.4588251313 | 8.0535398398 | 0.3536855845
	7.4588251313 | 8.4856445256 | 1.0543580684
	7.4588251313 | 8.1356663270 | 0.4581140042
	7.4588251313 | 7.3671713756 | 0.0084004109
	7.4588251313 | 8.6350337998 | 1.3834668319
	7.4588251313 | 6.4439539762 | 1.0299634613
	7.4588251313 | 8.2824064044 | 0.6782861135
	7.4588251313 | 6.7668850465 | 0.4787810809
	7.4588251313 | 7.4472849344 | 0.0001331761
	7.4588251313 | 8.1204294785 | 0.4377203122
	7.4588251313 | 7.8048403783 | 0.1197265512
	7.4588251313 | 7.5828907421 | 0.0153922758
	7.4588251313 | 8.1821809227 | 0.5232436010
	7.4588251313 | 7.8659069901 | 0.1657156398
	7.4588251313 | 8.2257076598 | 0.5881088125
	7.4588251313 | 7.7580269604 | 0.0895217346
	7.4588251313 | 7.4074216065 | 0.0026423224
	7.4588251313 | 7.3908953236 | 0.0046144588
	7.4588251313 | 7.9476286405 | 0.2389288707
	7.4588251313 | 6.7403494961 | 0.5162072384
	7.4588251313 | 6.0454213767 | 1.9977101736
	7.4588251313 | 7.4171162617 | 0.0017396298
	7.4588251313 | 7.6789196462 | 0.0484415955
	7.4588251313 | 6.5112401987 | 0.8979172044
	7.4588251313 | 7.6352832443 | 0.0311374656
