Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 281,281,281
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.35947992188268784730
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 8.0641489698 | 0.3664169495
	7.4588251313 | 5.8617019475 | 2.5508024640
	7.4588251313 | 7.9759874713 | 0.2674568859
	7.4588251313 | 7.4025600656 | 0.0031657576
	7.4588251313 | 7.9120831323 | 0.2054428154
	7.4588251313 | 6.8032401298 | 0.4297916941
	7.4588251313 | 7.4600490624 | 0.0000014980
	7.4588251313 | 7.6141681864 | 0.0241314648
	7.4588251313 | 7.4727719267 | 0.0001945131
	7.4588251313 | 7.5717650055 | 0.0127554152
	7.4588251313 | 7.9501988785 | 0.2414481594
	7.4588251313 | 7.6270110672 | 0.0282865090
	7.4588251313 | 7.8002619363 | 0.1165790918
	7.4588251313 | 7.4464621569 | 0.0001528431
	7.4588251313 | 7.3791219138 | 0.0063526029
	7.4588251313 | 7.6209688822 | 0.0262905960
	7.4588251313 | 5.9378940993 | 2.3132312042
	7.4588251313 | 8.0332218062 | 0.3299315402
	7.4588251313 | 5.6651473213 | 3.2172800860
	7.4588251313 | 6.3137125946 | 1.3112827216
	7.4588251313 | 7.3968143765 | 0.0038453337
	7.4588251313 | 7.5092692582 | 0.0025446099
	7.4588251313 | 7.3017556488 | 0.0246708223
	7.4588251313 | 7.5013492627 | 0.0018083018
	7.4588251313 | 7.9651872865 | 0.2564026322
	7.4588251313 | 8.0254245103 | 0.3210348563
	7.4588251313 | 7.9210169422 | 0.2136212700
	7.4588251313 | 7.2863320233 | 0.0297538723
	7.4588251313 | 5.8664026152 | 2.5358094698
	7.4588251313 | 7.6167276888 | 0.0249332177
	7.4588251313 | 7.4508618590 | 0.0000634137
	7.4588251313 | 8.0300798510 | 0.3263319548
	7.4588251313 | 6.2009418504 | 1.5822703484
	7.4588251313 | 6.2348293597 | 1.4981656488
	7.4588251313 | 7.9132704266 | 0.2065205264
	7.4588251313 | 7.4776774849 | 0.0003554112
	7.4588251313 | 8.1798210635 | 0.5198351343
	7.4588251313 | 7.4100495399 | 0.0023790583
	7.4588251313 | 7.4502059738 | 0.0000742899
	7.4588251313 | 7.5192420611 | 0.0036502054
